Participant,Question,Correct,Paragraph,Question_RT,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
5ffc9218eb4ab30bbeb6c301,10,1,13,-0.6247470924730901,-0.4282411025523967,0.03475248909059473,-0.5513354510481374,-0.5733559772451848,-0.2602899962612516,-0.060809548365967324,-0.10380102791421904,-0.6168324924538641,-0.44241099929859323
6018a5c0e1600b187ccb8693,3,1,13,-0.8126401982054289,-1.173777712228025,-0.8467325356191486,-0.5916447300040928,-0.6864412555711741,-0.5662397629429194,-0.10740482153798395,-0.15025669385096818,,2.818013648896715
6018a5c0e1600b187ccb8693,10,1,13,-0.6597241167709259,-1.173777712228025,-0.8467325356191486,-0.5916447300040928,-0.6864412555711741,-0.5662397629429194,-0.10740482153798395,-0.15025669385096818,,2.818013648896715
601b28841ca7bb2f8edaa293,3,0,13,-0.837665082180841,0.3479760260399241,0.03475248909059473,0.27903569544454376,0.6888216453610184,-0.5191705680688168,-0.08508086863836241,-0.04831749866775676,0.6895765419180971,0.5107716302661599
601b28841ca7bb2f8edaa293,10,0,13,-0.5264232496712847,0.3479760260399241,0.03475248909059473,0.27903569544454376,0.6888216453610184,-0.5191705680688168,-0.08508086863836241,-0.04831749866775676,0.6895765419180971,0.5107716302661599
60318abd5f6c24103dd02a1f,3,1,13,-0.97430053571785,-0.8102135630652186,-0.8627595360684167,-0.5029643163009909,-0.5915955382655056,-0.558394897130569,-0.05904405703897278,0.1724706631023598,0.3920854149264326,1.056008368352367
60318abd5f6c24103dd02a1f,10,1,13,-0.7865106679541549,-0.8102135630652186,-0.8627595360684167,-0.5029643163009909,-0.5915955382655056,-0.558394897130569,-0.05904405703897278,0.1724706631023598,0.3920854149264326,1.056008368352367
6038754c27f8091c6c888f05,3,1,13,-0.8560930598778106,-0.9298675868403194,-0.6918048646095574,-0.4465313257626534,-0.5186372941842222,-0.5662397629429194,0.001796904922956616,0.5536270927168099,,2.8180136488967165
6038754c27f8091c6c888f05,10,1,13,-0.7521221000666635,-0.9298675868403194,-0.6918048646095574,-0.4465313257626534,-0.5186372941842222,-0.5662397629429194,0.001796904922956616,0.5536270927168099,,2.8180136488967165
6051536b3e81428095504b35,3,1,13,-0.5362927996207866,0.11633810821889555,-0.7559128664066297,0.6216645665701647,0.6997653819732109,-0.04063375351543872,-0.05456565581110954,-0.06102293072800848,1.4415035559080167,-0.7307079266537297
6051536b3e81428095504b35,10,1,13,0.34751713932258194,0.11633810821889555,-0.7559128664066297,0.6216645665701647,0.6997653819732109,-0.04063375351543872,-0.05456565581110954,-0.06102293072800848,1.4415035559080167,-0.7307079266537297
605e6f4f35800996a22ac0ab,3,1,13,-0.8686261494432926,-0.38528837606902716,-0.868101869551506,1.4802522083320149,1.1812897929096815,-0.49563597063176534,-0.0660102762503401,0.0449943884151551,0.9925986541883909,0.5714055913975421
605e6f4f35800996a22ac0ab,10,1,13,-0.5292519700641644,-0.38528837606902716,-0.868101869551506,1.4802522083320149,1.1812897929096815,-0.49563597063176534,-0.0660102762503401,0.0449943884151551,0.9925986541883909,0.5714055913975421
606604f1ca47696cf97529c0,3,0,13,-0.3082091521142288,0.869544847623697,0.4968643353778238,-0.22886121940049425,0.1854097612001628,-0.03278888770308826,-0.0561094277633596,-0.08662596014438521,-0.36442390851924505,0.08524189293951753
606604f1ca47696cf97529c0,10,1,13,0.4319761227396126,0.869544847623697,0.4968643353778238,-0.22886121940049425,0.1854097612001628,-0.03278888770308826,-0.0561094277633596,-0.08662596014438521,-0.36442390851924505,0.08524189293951753
6073ad2cd288215f64f51efa,3,1,13,-0.8708354419996875,-0.4757959068732701,-0.5716023612400469,0.22663363280180177,0.30943877613834464,-0.18184133813774697,-0.08549962819708595,-0.09361473440434206,0.72165599451793,-0.06868372301976824
6073ad2cd288215f64f51efa,10,1,13,-0.6870512074803465,-0.4757959068732701,-0.5716023612400469,0.22663363280180177,0.30943877613834464,-0.18184133813774697,-0.08549962819708595,-0.09361473440434206,0.72165599451793,-0.06868372301976824
6077a808b8d8534a901e5d78,3,1,13,-0.5986072384161621,0.018160447685479482,0.04009482257368409,-0.2449849309828764,-0.21221266904283184,-0.558394897130569,0.024115657573678933,0.06997336922122133,-0.10209668252871291,1.408202966418889
6077a808b8d8534a901e5d78,10,1,13,-0.10081439379055239,0.018160447685479482,0.04009482257368409,-0.2449849309828764,-0.21221266904283184,-0.558394897130569,0.024115657573678933,0.06997336922122133,-0.10209668252871291,1.408202966418889
607db957e9d570c7c2657b8d,3,0,13,0.9737999616361915,2.0890954745622246,3.4591882517508705,0.06136558908238463,-0.004281673411174085,4.438784625336673,-0.10857932510362026,-0.13415286105936775,1.2485089889126453,-0.8392274863821281
607db957e9d570c7c2657b8d,10,1,13,-0.2684418859798627,2.0890954745622246,3.4591882517508705,0.06136558908238463,-0.004281673411174085,4.438784625336673,-0.10857932510362026,-0.13415286105936775,1.2485089889126453,-0.8392274863821281
60833ce5197d68cff9df1b83,3,1,13,-0.9275337352232114,0.8542045881653507,0.9402780144742402,-0.07971688726345927,0.08326821948636602,-0.45641164157001307,-0.08075180020127441,-0.09340620264442834,-0.9825637033444639,-0.4202726141548614
60833ce5197d68cff9df1b83,10,1,13,-0.3765010693690383,0.8542045881653507,0.9402780144742402,-0.07971688726345927,0.08326821948636602,-0.45641164157001307,-0.08075180020127441,-0.09340620264442834,-0.9825637033444639,-0.4202726141548614
608bfa04767191aa4d57bfd8,3,0,13,-0.35233306055093583,0.16849499037727284,0.2858421627957944,-0.24901585887847194,-0.10642321512497088,-0.34658352019710664,-0.07652881344195107,-0.09058158136219037,-0.12316530186613553,-0.11467269781121259
608bfa04767191aa4d57bfd8,10,0,13,-0.36322466640406786,0.16849499037727284,0.2858421627957944,-0.24901585887847194,-0.10642321512497088,-0.34658352019710664,-0.07652881344195107,-0.09058158136219037,-0.12316530186613553,-0.11467269781121259
6091ab55ea2e97910519f8e7,3,0,13,-0.5292106748662424,0.4430856346816709,0.14961265897701584,0.3394996138784769,0.3459178981789863,0.13979816016862184,-0.06560158679452989,-0.11327300369587678,-0.17385046446519195,-0.31111184131568137
6091ab55ea2e97910519f8e7,10,1,13,-0.6397888647322145,0.4430856346816709,0.14961265897701584,0.3394996138784769,0.3459178981789863,0.13979816016862184,-0.06560158679452989,-0.11327300369587678,-0.17385046446519195,-0.31111184131568137
6091ebb375f9f6e9e1acaef8,3,0,13,-0.6748381556094776,0.36331628549827033,1.1940388549209846,-0.2933560657300229,-0.4237915768785538,-0.4328770441329617,-0.05945130558693802,-0.04880354326584783,-0.3662431224129335,-0.151350250306836
6091ebb375f9f6e9e1acaef8,10,1,13,0.23094082339091465,0.36331628549827033,1.1940388549209846,-0.2933560657300229,-0.4237915768785538,-0.4328770441329617,-0.05945130558693802,-0.04880354326584783,-0.3662431224129335,-0.151350250306836
6095a3cfda27eb98bb3b74f0,3,1,13,2.1568967761483004,1.0336856238280019,1.5706733654787841,-0.1643663730709656,-0.040760795451815796,0.21040195247977597,-0.08847137371942239,-0.12800314403587632,0.2706984904496749,-1.297130878163627
6095a3cfda27eb98bb3b74f0,10,1,13,-0.1787693850785268,1.0336856238280019,1.5706733654787841,-0.1643663730709656,-0.040760795451815796,0.21040195247977597,-0.08847137371942239,-0.12800314403587632,0.2706984904496749,-1.297130878163627
60b4a8a01d08a9bfb5f1e408,3,0,13,-0.016520591148050053,5.2798694418982475,0.106873991112301,11.085953383536188,10.972286148617917,5.082063621949411,-0.09067012153965753,-0.04781593301330088,0.5554263250519046,-1.0780681683136732
60b4a8a01d08a9bfb5f1e408,10,0,13,0.33263022401239123,5.2798694418982475,0.106873991112301,11.085953383536188,10.972286148617917,5.082063621949411,-0.09067012153965753,-0.04781593301330088,0.5554263250519046,-1.0780681683136732
60b7f09a4462d1d1aa6bbcf6,3,0,13,0.18633169647526795,0.9462461449154282,0.23776116144799017,1.3512625156729576,1.3053188078478632,-0.49563597063176534,-0.10237303290083732,-0.10828791583806587,0.0760355511287559,0.008531096016197183
60b7f09a4462d1d1aa6bbcf6,10,1,13,-0.40049357364028126,0.9462461449154282,0.23776116144799017,1.3512625156729576,1.3053188078478632,-0.49563597063176534,-0.10237303290083732,-0.10828791583806587,0.0760355511287559,0.008531096016197183
60bff9298f56d55c8ecd9adf,3,1,13,-0.0085196484490337,-0.36381201282734243,-0.39530535629809826,-0.3699436957463381,-0.3544812450013345,-0.45641164157001307,-0.06694558195029873,-0.05049527180829238,-0.5177327573589953,0.582767816582478
60bff9298f56d55c8ecd9adf,10,1,13,0.6201686185771571,-0.36381201282734243,-0.39530535629809826,-0.3699436957463381,-0.3544812450013345,-0.45641164157001307,-0.06694558195029873,-0.05049527180829238,-0.5177327573589953,0.582767816582478
60c119b30aa5205b493541b6,3,0,13,0.29947018799992653,0.869544847623697,0.6785036738028619,0.02105631012642923,0.05773283405791682,-0.08770294838954147,-0.06715420429516852,-0.1038411494887739,-0.15255981810274585,-0.1979900815591239
60c119b30aa5205b493541b6,10,1,13,-0.5564138800095842,0.869544847623697,0.6785036738028619,0.02105631012642923,0.05773283405791682,-0.08770294838954147,-0.06715420429516852,-0.1038411494887739,-0.15255981810274585,-0.1979900815591239
60c29943af9212fdd7840b93,3,1,13,-0.8337730107038361,-0.12296993933130612,0.20036482706636471,-0.14018080569739236,-0.25963552769566606,0.2810057447909301,-0.09016286170018156,-0.13893478176114488,1.385535082509235,-0.46020935668041724
60c29943af9212fdd7840b93,10,1,13,-0.656792158420189,-0.12296993933130612,0.20036482706636471,-0.14018080569739236,-0.25963552769566606,0.2810057447909301,-0.09016286170018156,-0.13893478176114488,1.385535082509235,-0.46020935668041724
60c381c26357c51532f1b378,3,0,13,-0.7828457200129285,-0.20273928851470668,-0.8734442030345955,1.9196233489519288,1.615391345193318,-0.18184133813774697,-0.058730828560466464,-0.06654934639485234,0.10206262879954958,-0.4458423413520918
60c381c26357c51532f1b378,10,1,13,-0.46346873545344425,-0.20273928851470668,-0.8734442030345955,1.9196233489519288,1.615391345193318,-0.18184133813774697,-0.058730828560466464,-0.06654934639485234,0.10206262879954958,-0.4458423413520918
60cc67809f92d570ba4dc2c5,3,1,13,-0.5139004838929595,-0.12757201716881,-0.1014770147281838,-0.24095400308728088,-0.22315640565502434,-0.5270154338811672,-0.027076923101777412,-0.030129957464120397,-0.17355596817136862,-0.11042251319411574
60cc67809f92d570ba4dc2c5,10,0,13,-0.2491054141595796,-0.12757201716881,-0.1014770147281838,-0.24095400308728088,-0.22315640565502434,-0.5270154338811672,-0.027076923101777412,-0.030129957464120397,-0.17355596817136862,-0.11042251319411574
60d460ee1809d22f5121ead4,3,0,13,-0.28176990793547557,1.3082762681324,1.1539713537978145,0.12586043541191327,0.3568616347911789,2.108859479068587,-0.07973316776257386,-0.14014553419804457,1.176670812559637,-1.0527481583230052
60d460ee1809d22f5121ead4,10,1,13,0.1736747213406204,1.3082762681324,1.1539713537978145,0.12586043541191327,0.3568616347911789,2.108859479068587,-0.07973316776257386,-0.14014553419804457,1.176670812559637,-1.0527481583230052
60d64ec5cf4d757686ac4f14,3,1,13,-0.2908754969007268,0.1132700563272263,0.7212423416675767,-0.511026172092182,-0.4456790501029388,0.014280307171014495,-0.08042788975009396,-0.10593066133198202,0.31395083517621714,-0.46551362245595374
60d64ec5cf4d757686ac4f14,10,0,13,0.07047804625661852,0.1132700563272263,0.7212423416675767,-0.511026172092182,-0.4456790501029388,0.014280307171014495,-0.08042788975009396,-0.10593066133198202,0.31395083517621714,-0.46551362245595374
60e1d5f866e681d7e33fd01c,3,0,13,-0.2934564461553605,0.9170996519445703,0.13892799201083714,0.504767657597894,0.7289486796057243,-0.29951432532300387,-0.05950859771824675,-0.07631242905362051,-0.4119534858586625,-0.3098104804861246
