Participant,Paragraph,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
5e1efdb3a8c111230db526ff,38,33,0.1170727272732525,0.04535530063185258,0.19389870480927934,0.4189664199096132
5e1efdb3a8c111230db526ff,39,7,0.11895714285887256,0.04800176584212571,1.0615147837689263,0.7592321893082916
5e1efdb3a8c111230db526ff,40,9,0.10461111111443547,0.050742744420392234,-0.8200891596404483,0.4691685783975585
5e26341c63251a881e185ecf,1,46,0.0421021739113599,0.015660189994007423,-0.027458431260361883,0.38290271197498904
5e26341c63251a881e185ecf,2,55,0.047787272728901944,0.019253340782488637,0.5814764295794904,0.27464835911309926
5e26341c63251a881e185ecf,3,54,0.04022037037025303,0.01693782614659434,0.631217533176405,0.37744477659333736
5e26341c63251a881e185ecf,4,72,0.042618055552237126,0.017817812944926806,1.5944920607995634,0.44528285046462013
5e26341c63251a881e185ecf,5,12,0.03546666665920568,0.019717658595224133,0.5125897240795887,0.5753940493755013
5e26341c63251a881e185ecf,6,27,0.04072592592837518,0.01646821162985133,0.9490255851978784,0.48351555247970074
5e26341c63251a881e185ecf,7,25,0.047960000000231776,0.02153264962943228,0.218118996600858,0.245032521355304
5e26341c63251a881e185ecf,8,12,0.03946666666369663,0.027648058727788423,0.58189627434043,0.5345896846133665
5e26341c63251a881e185ecf,9,53,0.040726415094443365,0.014522199863384141,0.9779226329792883,0.3384485884648133
5e26341c63251a881e185ecf,10,12,0.035458333332334085,0.02393424546443501,1.1767512504547002,0.410624234034903
5e26341c63251a881e185ecf,11,24,0.04647083333209975,0.022277020317171648,1.582184133831787,0.4908396284075432
5e26341c63251a881e185ecf,12,37,0.039556756754992706,0.02094138036036219,1.0942208998228369,0.5035129962851197
5e26341c63251a881e185ecf,13,67,0.0408223880584472,0.018489504155229475,1.4504762071609738,0.3143770358848908
5e26341c63251a881e185ecf,14,25,0.03929999999880888,0.02329939197895341,1.661841693645995,0.3636823881440757
5e26341c63251a881e185ecf,15,20,0.04147499999851343,0.028954753724910146,1.8486960135591985,0.5372298986869565
5e26341c63251a881e185ecf,16,8,0.028600000004477228,0.015260219058305867,-0.48653825873689976,0.5596947638988581
5e26341c63251a881e185ecf,17,7,0.028928571427705493,0.011064464783515852,1.6812136199338221,0.463750651915729
5e26341c63251a881e185ecf,18,17,0.04126470588165288,0.023410759839794116,0.010191533767883688,0.41561003439916955
5e26341c63251a881e185ecf,19,7,0.03290000000002989,0.018428962716683234,-0.8336619838701534,0.4431314225154024
5e26341c63251a881e185ecf,20,56,0.049216071429741284,0.0257002283455576,1.123467315000267,0.2663414134937747
5e26341c63251a881e185ecf,21,28,0.05432142856673505,0.017860101553437868,0.16640258442820915,0.40853065546360967
5e26341c63251a881e185ecf,22,25,0.0489919999992853,0.021691433025999653,-0.10882596440150774,0.3496115995895481
5e26341c63251a881e185ecf,23,5,0.037400000000025094,0.036500753418222835,-0.010940951975131804,0.5081735685950286
5e26341c63251a881e185ecf,24,45,0.04938888888611613,0.014866683651866622,-0.4609264016347375,0.39877783868906397
5e26341c63251a881e185ecf,25,30,0.050833333330954446,0.020237338886446715,0.3143560517372813,0.5110012754025254
5e26341c63251a881e185ecf,26,21,0.05334285714456323,0.02179556310932467,-0.2989787719875494,0.3753999685971849
5e26341c63251a881e185ecf,27,11,0.046672727275439876,0.020731092150560872,-0.7898847657975517,0.4165632933859621
5e26341c63251a881e185ecf,28,28,0.04648928571299328,0.020092827895559592,0.3139809989786939,0.411671795820204
5e26341c63251a881e185ecf,29,32,0.053621874999988564,0.019567826366113317,-0.11756813728567185,0.476804801385691
5e26341c63251a881e185ecf,30,33,0.057515151519848685,0.0192467062294945,0.050388674175196164,0.3719920134202116
5e26341c63251a881e185ecf,31,35,0.04484000000137037,0.01592165007527132,0.36996267871736416,0.31267147754287805
5e26341c63251a881e185ecf,32,45,0.047797777776308496,0.020110778305361357,0.32850432953717934,0.32113386540231403
5e26341c63251a881e185ecf,33,13,0.04565384615480531,0.02335403660556529,-0.10304523527387756,0.493476728881399
5e26341c63251a881e185ecf,34,26,0.04977692307989074,0.01987461311241102,-0.32337048603929885,0.4332637329003136
5e26341c63251a881e185ecf,35,19,0.05002105263317579,0.024595992875756492,-0.4428345055257408,0.4255373248854206
5e26341c63251a881e185ecf,36,32,0.0510749999979582,0.020863550556377137,1.292051661812369,0.35541326538549944
5e26341c63251a881e185ecf,37,33,0.04895454545796925,0.018745534317953567,0.8117031376577128,0.27679251077984357
5e26341c63251a881e185ecf,38,28,0.05705357142705071,0.024392492503821146,1.1745594367732888,0.4230101098949278
5e26341c63251a881e185ecf,39,21,0.05004285713830131,0.015920382265101084,-0.3122660697035923,0.4384374565933842
5e26341c63251a881e185ecf,40,37,0.04879189189046077,0.019281674925842884,0.45835485851539143,0.5171855567140987
5e2721b01160079464059b5c,1,8,0.03805000000446662,0.015433359046395532,-2.7855172582608017,0.5494993454278887
5e2721b01160079464059b5c,2,19,0.045821052622169865,0.0024238580271401106,0.7040430128432105,0.3853375087371184
5e2721b01160079464059b5c,3,16,0.047050000005964675,0.014788779541669494,0.8879299155116236,0.44733497258539856
5e2721b01160079464059b5c,4,15,0.0454866666706432,0.014034796892269965,0.5640340881327902,0.42614909525386946
5e2721b01160079464059b5c,5,17,0.06835294118137758,0.05931403836328679,3.7136469920470088,0.3255617179608756
5e2721b01160079464059b5c,6,15,0.045933333332547184,0.02106705846513053,0.6076010756312044,0.4112713154406377
5e2721b01160079464059b5c,7,25,0.04919599999952561,0.022894840753676354,3.941639749406217,0.23113201494565117
5e2721b01160079464059b5c,8,11,0.04093636362227493,0.014726049891750628,-2.568307608907861,0.6319910806065373
5e2721b01160079464059b5c,9,23,0.04533913043011897,0.012194847614959984,1.4945297834781468,0.4912330472275004
5e2721b01160079464059b5c,10,4,0.035349999999998515,0.01785077029007454,-1.860639014976368,0.8150204726639038
5e2721b01160079464059b5c,11,23,0.04844347826034921,0.012322589236321563,2.122072829143506,0.25531325411521394
5e2721b01160079464059b5c,12,21,0.04164761905500133,0.012580286924414666,-2.792232596634876,0.4612098638826218
5e2721b01160079464059b5c,13,30,0.050163333326185985,0.013649162750347062,2.6618416013879767,0.5032511309244964
5e2721b01160079464059b5c,14,26,0.051623076928585296,0.025067657374361684,3.2973878347112064,0.47469405491818084
5e2721b01160079464059b5c,15,4,0.035950000000004666,0.02441713878952206,-1.7780227381074394,0.6908403179876512
5e2721b01160079464059b5c,16,9,0.061611111095210176,0.023055988605402013,0.7212111096897401,0.4095185381189646
5e2721b01160079464059b5c,17,26,0.05004999999311481,0.015128258326921738,2.2539825564181792,0.4412417029023315
5e2721b01160079464059b5c,18,16,0.045762500004461165,0.01767068665549493,0.3398515547165905,0.5353318797674547
5e2721b01160079464059b5c,19,12,0.04334166666764964,0.018242829637043396,-0.4047251143849144,0.5272241589965324
5e2721b01160079464059b5c,20,27,0.04754074073808046,0.014396213687813911,1.7385465337028958,0.3949834714337571
5e2721b01160079464059b5c,21,8,0.05533750001634867,0.021728844388225057,1.9050182403216502,0.5201727644138638
5e2721b01160079464059b5c,22,9,0.04865555554626923,0.012781149314495656,2.1903688410722864,0.4419067208260141
5e2721b01160079464059b5c,23,2,0.02479999997615621,0.01838477627713003,,1.0
5e2721b01160079464059b5c,24,9,0.040966666667990904,0.01164774655586707,-1.6878923699329444,0.537340134516764
5e2721b01160079464059b5c,25,14,0.0441214285807869,0.013266799432008761,-0.2542858538414728,0.34213796090176923
5e2721b01160079464059b5c,26,15,0.0469466666618988,0.017425550486134457,1.9776421061360585,0.5805642753642518
5e2721b01160079464059b5c,27,10,0.06363000000476751,0.03780294080742104,2.627535271359588,0.7128497917781157
5e2721b01160079464059b5c,28,14,0.042921428567171946,0.021178951031362598,-0.7819047599585054,0.38914100778212785
5e2721b01160079464059b5c,29,18,0.0494999999980261,0.012896419935925591,2.3830056085868025,0.47392035544483574
5e2721b01160079464059b5c,30,16,0.051700000006722216,0.018360610010646667,0.768832904646218,0.35286456897879304
5e2721b01160079464059b5c,31,11,0.04575454544695659,0.008477660477171219,-0.35255064116285245,0.6114382214193929
5e2721b01160079464059b5c,32,9,0.039222222216917915,0.010657365731274033,-1.4919902664311364,0.5726603364765588
5e2721b01160079464059b5c,33,3,0.023733333325390266,0.03221014331634672,1.5155671448129486,0.7121484186246937
5e2721b01160079464059b5c,34,11,0.042090909095230784,0.015034124819595356,-2.621546542523728,0.5605071283976696
5e2721b01160079464059b5c,35,11,0.0451636363549815,0.007050003227791841,-1.1394541783022734,0.49109690661309774
5e2721b01160079464059b5c,36,7,0.05185714285715546,0.024451370594113342,0.026891964462429866,0.5763992785901589
5e2721b01160079464059b5c,37,17,0.04625882353080583,0.0063693660247124894,0.132772375818061,0.5328859349142987
5e2721b01160079464059b5c,38,30,0.05192000001072014,0.03049174450807681,4.153196784943609,0.32463056514096567
5e2721b01160079464059b5c,39,5,0.03531999999521268,0.01459475933290632,-1.4617250722807635,0.6841257298863643
5e2721b01160079464059b5c,40,22,0.04824545455033695,0.014221872056930904,1.5552602194216485,0.5259375673293489
5e27727328b7b698b037ee6c,1,23,0.06568260869642907,0.0185488458871159,0.37342089597601236,0.42285359389970534
5e27727328b7b698b037ee6c,2,26,0.06716153845809833,0.022731336554241807,-2.059377964434656,0.4598369976912059
5e27727328b7b698b037ee6c,3,43,0.05876976744074879,0.018046085645420266,0.13195662558901364,0.3360586962671126
5e27727328b7b698b037ee6c,4,61,0.059726229508293156,0.013978553832446495,1.7180445016157027,0.37268807916884455
5e27727328b7b698b037ee6c,5,18,0.059027777775137645,0.009665390381421444,1.1369057186311384,0.4711789198333931
5e27727328b7b698b037ee6c,6,33,0.06211212121193632,0.015675732790693585,0.8091825826175061,0.4225090797973444
5e27727328b7b698b037ee6c,7,30,0.05883000000000801,0.016607147402910253,-1.6158193702168042,0.3804567554384609
5e27727328b7b698b037ee6c,8,6,0.03653333333631767,0.028310115979807003,-0.96473746267477,0.515701849339336
5e27727328b7b698b037ee6c,9,62,0.057111290321619906,0.011306303260553376,-0.21043773305221064,0.34008707813275807
5e27727328b7b698b037ee6c,10,11,0.05354545454383844,0.018764080771672922,-2.6856828119562524,0.3887718178850509
5e27727328b7b698b037ee6c,11,25,0.05747600000095757,0.014015089486230425,0.32606062043125716,0.4446557654140978
5e27727328b7b698b037ee6c,12,19,0.05333684210526311,0.019232588391854592,-0.7279562974807213,0.2493997188761819
5e27727328b7b698b037ee6c,13,38,0.054831578948459796,0.01935944640503797,-0.9713707697070267,0.3235175290360665
5e27727328b7b698b037ee6c,14,29,0.057351724133815236,0.01392948108792099,-0.040411804475192804,0.35435920915389596
5e27727328b7b698b037ee6c,15,18,0.058938888888888305,0.015821435155921208,0.22342131944234428,0.5160566548321456
5e27727328b7b698b037ee6c,16,9,0.05105555555292263,0.022674551323464534,-1.7620358930677529,0.5493031277892103
5e27727328b7b698b037ee6c,17,6,0.04799999999602008,0.01332516415603964,0.010822749806441339,0.5324408251459471
5e27727328b7b698b037ee6c,18,11,0.046681818187774775,0.017446708465618934,-0.428011242565245,0.447151767479995
5e27727328b7b698b037ee6c,19,13,0.05271538461584312,0.023309935151557222,-0.4992986206274069,0.42960239907939096
5e27727328b7b698b037ee6c,20,47,0.05971489361752736,0.017666598044544266,-0.37655821028801906,0.40926825164765335
5e27727328b7b698b037ee6c,21,42,0.05564761904662675,0.013067782727953395,-2.35045668570228,0.4826129895675096
5e27727328b7b698b037ee6c,22,25,0.05512000000548301,0.01599624955834046,-0.4143663818298166,0.46161187275046667
5e27727328b7b698b037ee6c,23,6,0.042816666662708634,0.023965009211535996,-1.3927159729591472,0.5877295189205891
5e27727328b7b698b037ee6c,24,41,0.058024390242444254,0.014137888463066996,0.9899824336825833,0.4222720908565545
5e27727328b7b698b037ee6c,25,46,0.05835869565372063,0.015435954796400976,-1.929993113236972,0.4461535939230491
5e27727328b7b698b037ee6c,26,52,0.05980769230963529,0.012224194044941884,1.8994070836565862,0.3842699410888188
5e27727328b7b698b037ee6c,27,12,0.056258333330850396,0.0186893483695838,-2.852779598500994,0.47490838299685323
5e27727328b7b698b037ee6c,28,50,0.05888199999964239,0.013774387501880337,0.3997331862864499,0.2888675685751191
5e27727328b7b698b037ee6c,29,53,0.05742452830233639,0.012944748052636644,-1.4109428310916878,0.385400388130695
5e27727328b7b698b037ee6c,30,48,0.0638374999970182,0.02288402420625426,1.7324540355818923,0.3302689580989653
5e27727328b7b698b037ee6c,31,3,0.06206666666469197,0.02344234060964291,-1.730774415505629,0.6920763811026936
5e27727328b7b698b037ee6c,32,9,0.04714444444708654,0.028287899848615305,-0.1915046466061083,0.6585977314968123
5e27727328b7b698b037ee6c,33,14,0.054571428572281304,0.021664875103518427,-1.2844737651460072,0.46525599807666695
5e27727328b7b698b037ee6c,34,29,0.06124482758700395,0.018167329119792252,-0.24779414005959877,0.49542084475632536
5e27727328b7b698b037ee6c,35,43,0.05645813953433267,0.0160207489332254,-0.1967933813426095,0.39182799792273254
5e27727328b7b698b037ee6c,36,36,0.0564527777756222,0.013858973084200973,-2.152316021948115,0.4389876451628939
5e27727328b7b698b037ee6c,37,47,0.059536170211249524,0.01189861931137605,0.06099378047127719,0.3829342296122127
5e27727328b7b698b037ee6c,38,59,0.05589999999878084,0.016796458986975273,-0.933260508594314,0.39581036813058906
5e27727328b7b698b037ee6c,39,13,0.039123076928590135,0.025833155503457803,1.3990521035564019,0.41725519320545207
5e27727328b7b698b037ee6c,40,36,0.05742499999868236,0.011348942684929244,-0.39123549726297663,0.32644693150491944
5e29c3e725dcfd01cef9f474,1,41,0.029990243901710664,0.013558093615176812,0.08876289176829479,0.39602238010642643
5e29c3e725dcfd01cef9f474,2,181,0.0204441988951263,0.009845734104984159,2.886504189872815,0.25986012922173796
5e29c3e725dcfd01cef9f474,3,84,0.02341428571343317,0.011679836841645627,2.0133467050251705,0.44581848885700887
5e29c3e725dcfd01cef9f474,4,133,0.023798496241810182,0.01217242900981032,1.518810430210693,0.36281233857821477
5e29c3e725dcfd01cef9f474,5,12,0.03617500000597864,0.012369473054814527,-2.465178594958928,0.5316055223175783
5e29c3e725dcfd01cef9f474,6,23,0.0420826086987609,0.017247177690276436,0.04500021370970501,0.4731322287903654
5e29c3e725dcfd01cef9f474,7,97,0.025851546392491053,0.01254203028238738,1.4391229239410357,0.24207673024870946
5e29c3e725dcfd01cef9f474,8,13,0.023992307683119683,0.020277428400833145,2.3076316103799828,0.5005457949881378
5e29c3e725dcfd01cef9f474,9,90,0.026925555554503253,0.01528539408078183,1.0452801257024265,0.41306985110425626
5e29c3e725dcfd01cef9f474,10,12,0.03877500000100222,0.012799795808501041,0.5808836475409744,0.3768366622304759
5e29c3e725dcfd01cef9f474,11,18,0.038494444441442205,0.012579323474714738,2.5108489743218136,0.3712364547652637
5e29c3e725dcfd01cef9f474,12,35,0.04262285714387214,0.014740242748274795,-0.9336997941039676,0.3771204938125954
5e29c3e725dcfd01cef9f474,13,119,0.029520168067829266,0.013277032415530859,0.515514161263377,0.3514941085931402
5e29c3e725dcfd01cef9f474,14,54,0.02534814814881541,0.014765484241598596,1.4069997944572947,0.39721758006590796
5e29c3e725dcfd01cef9f474,15,50,0.02423799999796919,0.0129754067209237,1.5102007443558203,0.4918748681714848
5e29c3e725dcfd01cef9f474,16,35,0.019451428570233485,0.008601517355502344,1.6048316905851756,0.2978130472555626
5e29c3e725dcfd01cef9f474,17,17,0.023417647057061005,0.01776813282395428,1.7846474497575788,0.37908737082108995
5e29c3e725dcfd01cef9f474,18,37,0.02830540540814438,0.017427515698113266,1.234196130895808,0.5127633530203711
5e29c3e725dcfd01cef9f474,19,9,0.040155555549592145,0.020990004231308784,-1.1432226221452766,0.6161836800114383
5e29c3e725dcfd01cef9f474,20,6,0.03733333332638509,0.012837393298128283,-1.0023387202310847,0.49132691635533554
5e29c3e725dcfd01cef9f474,21,78,0.024224358976808438,0.012910975757645824,1.5407902873602284,0.4227322497023914
5e29c3e725dcfd01cef9f474,22,25,0.03987199999857864,0.014810315095089682,-0.06612740817448132,0.49195641555093556
5e29c3e725dcfd01cef9f474,23,3,0.02150000001192638,0.010645186711976024,1.6165362667785395,0.8849427619228627
5e29c3e725dcfd01cef9f474,24,68,0.028064705884101683,0.0154554706023174,1.2584276994276198,0.5070637436194062
5e29c3e725dcfd01cef9f474,25,83,0.029442168675412963,0.017176580199976633,1.1859328241779745,0.44836696218123956
5e29c3e725dcfd01cef9f474,26,117,0.025829914532716384,0.012667983435170999,1.3364085846138,0.3290176338007664
5e29c3e725dcfd01cef9f474,27,22,0.026036363635817385,0.016436183818993703,1.401817681314984,0.41728381227945954
5e29c3e725dcfd01cef9f474,28,83,0.0249132530121909,0.011958849882116112,1.21576626201352,0.21581368757428857
5e29c3e725dcfd01cef9f474,29,53,0.03286415094563517,0.014710580891746622,0.331418911489456,0.4647509234766094
5e29c3e725dcfd01cef9f474,30,157,0.021875796178347656,0.011148113566186854,2.393016326166201,0.47236921981927543
5e29c3e725dcfd01cef9f474,31,32,0.035871874997584485,0.011027099597137905,0.07314874504819141,0.2924500999827523
5e29c3e725dcfd01cef9f474,32,66,0.024225757577393453,0.011694328809504747,1.5853501587779766,0.3125217702487917
5e29c3e725dcfd01cef9f474,33,19,0.037421052631241646,0.016240298946599577,-0.7984919936032818,0.3126785569774005
5e29c3e725dcfd01cef9f474,34,37,0.04232432432464658,0.014541481001158164,0.4830123093711871,0.49913993818478913
5e29c3e725dcfd01cef9f474,35,70,0.022932857143540996,0.011150924073776504,1.8635460200140952,0.4674239814960227
5e29c3e725dcfd01cef9f474,36,33,0.0399606060611346,0.012681653561371495,0.291732204994499,0.32834414560723346
5e29c3e725dcfd01cef9f474,37,88,0.0257647727276179,0.013177410484601913,1.5296306944089832,0.3433268735316956
5e29c3e725dcfd01cef9f474,38,76,0.03468552631523727,0.01627078120398932,0.2299840017510058,0.4734469844496036
5e29c3e725dcfd01cef9f474,39,13,0.02897692307553408,0.025679082074845035,1.7567863549140046,0.4585892750531081
5e29c3e725dcfd01cef9f474,40,65,0.02254307692574949,0.013169626149543277,2.3357012009794653,0.587620900961084
5e3040a2d1a553000cc9147b,1,165,0.02510606060461408,0.02022182983803924,1.5979341294906633,0.33260805480094385
5e3040a2d1a553000cc9147b,2,301,0.030983056477732095,0.021273647519395325,1.684788168509114,0.3116468029772065
5e3040a2d1a553000cc9147b,3,270,0.03024185185136963,0.021261747861142023,1.3076834072135268,0.34987047383627523
5e3040a2d1a553000cc9147b,4,284,0.03353450704187438,0.021640594777223184,1.2398172106001855,0.3299771611607114
5e3040a2d1a553000cc9147b,5,31,0.049374193547235365,0.013546216391127953,-1.2449994454092055,0.36227182780427686
5e3040a2d1a553000cc9147b,6,171,0.026626900583337512,0.0185395659954567,1.8158921179217782,0.28653807405829584
5e3040a2d1a553000cc9147b,7,162,0.028647530864421355,0.019548954955609293,1.3335562193942987,0.2842732586316619
5e3040a2d1a553000cc9147b,8,51,0.030684313729694147,0.022891565020690764,1.3914277039826908,0.24237206519586788
5e3040a2d1a553000cc9147b,9,114,0.048581578946951066,0.009579370954337712,-1.542805021100005,0.23591944558509592
5e3040a2d1a553000cc9147b,10,37,0.04864864864349685,0.008220152120639795,-6.082286714153331,0.271936592858588
5e3040a2d1a553000cc9147b,11,60,0.05613499999721724,0.015599378789718392,0.6232010831086287,0.3993303917901092
5e3040a2d1a553000cc9147b,12,75,0.05263866666778569,0.016488643866591567,0.6396205965240486,0.39922330965588043
5e3040a2d1a553000cc9147b,13,145,0.05366620689630215,0.013141432679626551,2.0884381919639208,0.2673532878216315
5e3040a2d1a553000cc9147b,14,64,0.05251249999646234,0.01257542955484829,0.7281796784837345,0.33929144008161743
5e3040a2d1a553000cc9147b,15,71,0.05107183098591687,0.009517985728636985,-0.3989176351266712,0.30917933252895347
5e3040a2d1a553000cc9147b,16,49,0.02717551020018676,0.018600386763966185,1.7002522625901697,0.280784317622002
5e3040a2d1a553000cc9147b,17,34,0.02310588235398842,0.011823421572828579,3.046598098588508,0.3905611826722118
5e3040a2d1a553000cc9147b,18,87,0.022566666670500564,0.014629968178611771,2.506791294216768,0.45219511350075314
5e3040a2d1a553000cc9147b,19,78,0.022294871790444412,0.012892703033476248,2.4091155441209393,0.4522234743734192
5e3040a2d1a553000cc9147b,20,283,0.02367879858510016,0.014657659967748182,2.4547871131459336,0.2989112168070452
5e3040a2d1a553000cc9147b,21,296,0.022906418918640547,0.014511395614681845,2.7509967637744035,0.19569090146259174
5e3040a2d1a553000cc9147b,22,230,0.024759565216095517,0.016779959706424045,1.9887615411197932,0.22205985125152913
5e3040a2d1a553000cc9147b,23,16,0.03343750000520911,0.018881520957036303,0.020501281000356055,0.3281798931273427
5e3040a2d1a553000cc9147b,24,219,0.02837534246357308,0.02027997236572683,1.6572524776450697,0.3326596827506296
5e3040a2d1a553000cc9147b,25,143,0.03839930069605424,0.023437391866818435,0.6235717745667523,0.38755552319628234
5e3040a2d1a553000cc9147b,26,117,0.053593162394690703,0.011865973710499723,1.4628927158621714,0.3553389799137918
5e3040a2d1a553000cc9147b,27,36,0.049333333325724885,0.005729921464868763,-5.503520896839412,0.49518187812340914
5e3040a2d1a553000cc9147b,28,128,0.05337578124831978,0.014267471653572412,2.9904598011676233,0.2667726819467798
5e3040a2d1a553000cc9147b,29,261,0.028752873564362274,0.021184864911562986,2.2569997490225226,0.3162404817376999
5e3040a2d1a553000cc9147b,30,300,0.023706999999245304,0.015430111649317646,2.7519148303200556,0.2698261604623115
5e3040a2d1a553000cc9147b,31,177,0.02399152542360597,0.015490216356588624,2.266538547639505,0.23779307897534144
5e3040a2d1a553000cc9147b,32,129,0.02791705426423143,0.017856275702008068,1.5700587546084432,0.24196260507062536
5e3040a2d1a553000cc9147b,33,79,0.02634430380169179,0.018026709146070668,1.5131288473518634,0.41445772106925666
5e3040a2d1a553000cc9147b,34,184,0.029940760868134807,0.021429888769169417,1.3577485999868277,0.2967071981080218
5e3040a2d1a553000cc9147b,35,184,0.026016847826993317,0.019036932431362955,2.295466541334524,0.34064662830149917
5e3040a2d1a553000cc9147b,36,221,0.027257918551129145,0.018898686659010077,1.5940827361638987,0.312424740782232
5e3040a2d1a553000cc9147b,37,158,0.05022531645630133,0.006275317503730482,-1.2684104619534389,0.28984516246132774
5e3040a2d1a553000cc9147b,38,190,0.05141947368232662,0.008333789813466932,1.6451996597946632,0.3262180925709981
5e3040a2d1a553000cc9147b,39,43,0.04884651162734595,0.007626718349169712,-6.556525435080151,0.3327168230724931
5e3040a2d1a553000cc9147b,40,101,0.051165346531582674,0.011113086297139528,3.4223506229055376,0.3612123898386653
5e3581ed0082f15283413024,1,5,0.05167999997139496,0.02255741561324772,-0.6452146200263573,0.6030695197210466
5e3581ed0082f15283413024,2,4,0.043100000029789816,0.027097232305943703,-0.005430734533199482,0.526135290019508
5e3581ed0082f15283413024,3,3,0.022899999976162835,0.012764403630803757,0.2460378808099486,0.7252438751480599
5e3581ed0082f15283413024,4,2,0.02234999998807725,0.01562705984736139,,0.9999999999999993
5e3581ed0082f15283413024,5,1,0.023800000071502403,,,0.0
5e3581ed0082f15283413024,6,3,0.024133333373056398,0.013351529261915756,0.07861863930892966,0.7589904676197373
5e3581ed0082f15283413024,7,5,0.03778000002384335,0.034222974741268695,0.1492617549533238,0.5944335075863056
5e3581ed0082f15283413024,8,3,0.02976666667461252,0.003156474841074171,-1.407431620598399,0.8737127311358721
5e3581ed0082f15283413024,9,5,0.03468000001907959,0.03491141650817067,0.052266764860979115,0.7278185151547756
5e3581ed0082f15283413024,10,2,0.029950000000006593,0.007848885271180004,,0.9999999999999986
5e3581ed0082f15283413024,11,3,0.02876666669050169,0.003931072764625997,-1.4881982251123123,0.6849639380077545
5e3581ed0082f15283413024,12,2,0.00555,0.007848885271170678,,0.9999999999999999
5e3581ed0082f15283413024,13,5,0.03009999999049582,0.004175523922363301,-1.8489288597292795,0.5115006979011175
5e3581ed0082f15283413024,14,5,0.03373999998094607,0.022131380409130173,1.361868705240549,0.5950519047523174
5e3581ed0082f15283413024,15,2,0.021400000000001848,0.01711198410471706,,1.0
5e3581ed0082f15283413024,16,2,0.015549999952327198,0.021991020827482104,,1.0
5e3581ed0082f15283413024,17,3,0.028100000015877282,0.006221736119325646,1.552108108309369,0.6782380126313888
5e3581ed0082f15283413024,18,3,0.03296666666663938,0.030743508817504445,1.3639563109321042,0.6716250816882879
5e3581ed0082f15283413024,19,3,0.028200000015896388,0.014264291086244656,-1.5724597923823955,0.6743691239434355
5e3581ed0082f15283413024,20,4,0.037300000011927334,0.03666078744199071,1.0316837643027863,0.8384374228507465
5e3581ed0082f15283413024,21,3,0.04269999994433452,0.023963305308215853,1.4729960727625735,0.8174791344526425
5e3581ed0082f15283413024,22,5,0.03812000000953637,0.023089110006684094,0.21669811255000698,0.692202260275511
5e3581ed0082f15283413024,23,3,0.020066666650808165,0.011557825619204005,-0.5122200212991477,0.667841067176216
5e3581ed0082f15283413024,24,3,0.025400000000001813,0.014250614021849873,-1.4952736786969187,0.7533645196603137
5e3581ed0082f15283413024,25,2,0.016800000011925498,0.023758787864733198,,1.0
5e3581ed0082f15283413024,26,3,0.0442999999920631,0.039372452310600554,-1.3466420640405576,0.6667281204559918
5e3581ed0082f15283413024,27,2,0.0166499999761527,0.023546655779786856,,1.0
5e3581ed0082f15283413024,28,5,0.04917999997616062,0.021098862581345374,-0.08322987050305264,0.532686379417345
5e3581ed0082f15283413024,29,5,0.0358399999856714,0.0212037261219915,1.1828031994366697,0.7546182667155927
5e3581ed0082f15283413024,30,4,0.032150000023868364,0.028504677992797055,0.5024924751559237,0.6380866120712883
5e3581ed0082f15283413024,31,2,0.03179999995228397,0.0012727921724549247,,1.0
5e3581ed0082f15283413024,32,3,0.018133333325332974,0.01636378112743561,-1.1368032854341272,0.8184241138569682
5e3581ed0082f15283413024,33,2,0.020800000023857564,0.01668772006974221,,0.9999999999999999
5e3581ed0082f15283413024,34,3,0.01909999998410267,0.0175786802721898,-0.8829198334913335,0.7637242013578927
5e3581ed0082f15283413024,35,6,0.0405833333372936,0.02212179169461833,0.18793888513165194,0.4771409989874761
5e3581ed0082f15283413024,36,2,0.02960000001190454,0.041860721463079176,,1.0
5e3581ed0082f15283413024,37,2,0.053649999976187246,0.029344931419271306,,0.9999999999999998
5e3581ed0082f15283413024,38,3,0.027799999992073054,0.030120424936832188,0.6152806976165419,0.9292288559869017
5e3581ed0082f15283413024,39,3,0.025566666634866172,0.013838472911388148,-1.7197470980312861,0.6734242532271296
5e3581ed0082f15283413024,40,1,0.0,,,0.0
5e3b8f110d41ad3a7bc35019,1,89,0.0497932583750059,0.010566239085250282,0.7717400896732572,0.31831209665934423
5e3b8f110d41ad3a7bc35019,2,89,0.04987640445795075,0.005577512058133425,0.037301195899587816,0.45512944376484377
5e3b8f110d41ad3a7bc35019,3,100,0.05047099996184876,0.01339902984154154,1.0851485783746322,0.3354365041403651
5e3b8f110d41ad3a7bc35019,4,90,0.05019777775285635,0.009003145190731504,3.9958314443266496,0.3089020226280076
5e3b8f110d41ad3a7bc35019,5,13,0.045569230695861065,0.015135850658348396,-2.4832658322660657,0.6511864356176286
5e3b8f110d41ad3a7bc35019,6,129,0.05058682165255791,0.01061760314782859,2.773820988559623,0.3781653995359781
5e3b8f110d41ad3a7bc35019,7,87,0.050293103431332774,0.007795299664619467,2.2578872032871167,0.22472818819516605
5e3b8f110d41ad3a7bc35019,8,19,0.045336842235777365,0.012281929413771228,-2.934873465700078,0.39427952720675996
5e3b8f110d41ad3a7bc35019,9,87,0.049011494248490474,0.010558391655341628,-1.363683723424503,0.3730714531715237
