Participant,Number,RT,Correct
5aed0f1c7ed5460001575004,9,7.044199999988109,1
5aed0f1c7ed5460001575004,10,4.304100000023823,1
5b666901f7798c000182c01c,1,5.146599999994123,1
5b666901f7798c000182c01c,2,7.6351,0
5b666901f7798c000182c01c,3,4.487999999999943,0
5b666901f7798c000182c01c,4,12.498099999993997,1
5b666901f7798c000182c01c,5,24.38080000001196,1
5b666901f7798c000182c01c,6,13.870599999993942,0
5b666901f7798c000182c01c,7,26.094999999999914,0
5b666901f7798c000182c01c,8,5.7499000000060505,0
5b666901f7798c000182c01c,9,16.721599999994055,0
5b666901f7798c000182c01c,10,5.868099999994001,1
5b6dbd2384a7760001c9c7fd,1,3.2733999999761636,1
5b6dbd2384a7760001c9c7fd,2,3.5018,0
5b6dbd2384a7760001c9c7fd,3,3.0586999999881073,0
5b6dbd2384a7760001c9c7fd,4,5.367600000023913,1
5b6dbd2384a7760001c9c7fd,5,9.579900000035764,1
5b6dbd2384a7760001c9c7fd,6,8.262899999976185,1
5b6dbd2384a7760001c9c7fd,7,11.800199999988081,1
5b6dbd2384a7760001c9c7fd,8,3.703199999988101,1
5b6dbd2384a7760001c9c7fd,9,6.237799999952358,1
5b6dbd2384a7760001c9c7fd,10,4.744300000012004,1
5b9b422307c6960001614c35,1,6.216399999976147,1
5b9b422307c6960001614c35,2,9.072099999904594,0
5b9b422307c6960001614c35,3,4.2768999999761945,0
5b9b422307c6960001614c35,4,6.306299999952216,1
5b9b422307c6960001614c35,5,16.149699999928316,1
5b9b422307c6960001614c35,6,8.919200000047795,1
5b9b422307c6960001614c35,7,17.279899999976124,1
5b9b422307c6960001614c35,8,8.082100000023956,1
5b9b422307c6960001614c35,9,13.332000000000107,1
5b9b422307c6960001614c35,10,12.016299999952253,1
5ba06f03962418000113684d,1,6.1628000000714565,1
5ba06f03962418000113684d,2,8.054899999975987,0
5ba06f03962418000113684d,3,4.758000000000038,1
5ba06f03962418000113684d,4,10.409199999928433,1
5ba06f03962418000113684d,5,11.187400000095295,1
5ba06f03962418000113684d,6,11.868600000023775,1
5ba06f03962418000113684d,7,11.669299999952273,1
5ba06f03962418000113684d,8,10.92079999995235,1
5ba06f03962418000113684d,9,17.84530000007146,1
5ba06f03962418000113684d,10,14.587299999952165,1
5ba3b4b2509a380001bee71d,1,3.1338,1
5ba3b4b2509a380001bee71d,2,4.170500000000175,0
5ba3b4b2509a380001bee71d,3,3.061400000095091,0
5ba3b4b2509a380001bee71d,4,5.067100000023856,1
5ba3b4b2509a380001bee71d,5,5.333600000024035,1
5ba3b4b2509a380001bee71d,6,6.8452999999522035,1
5ba3b4b2509a380001bee71d,7,9.297500000000127,1
5ba3b4b2509a380001bee71d,8,3.7454999999999927,1
5ba3b4b2509a380001bee71d,9,9.953299999952378,0
5ba3b4b2509a380001bee71d,10,7.884899999976369,1
5bbc0004ac45e6000131d380,1,6.556900000005953,1
5bbc0004ac45e6000131d380,2,5.647299999982124,1
5bbc0004ac45e6000131d380,3,10.704599999993889,0
5bbc0004ac45e6000131d380,4,9.673099999994065,1
5bbc0004ac45e6000131d380,5,14.765099999994163,0
5bbc0004ac45e6000131d380,6,10.244699999988143,1
5bbc0004ac45e6000131d380,7,12.503300000011905,1
5bbc0004ac45e6000131d380,8,6.034400000005917,1
5bbc0004ac45e6000131d380,9,10.168599999994058,1
5bbc0004ac45e6000131d380,10,9.120300000012094,0
5be8a1701664db0001d804f8,1,4.508399999976177,1
5be8a1701664db0001d804f8,2,12.546800000011899,0
5be8a1701664db0001d804f8,3,7.312199999988138,0
5be8a1701664db0001d804f8,4,6.960199999988163,1
5be8a1701664db0001d804f8,5,13.23879999998212,0
5be8a1701664db0001d804f8,6,9.674900000006005,1
5be8a1701664db0001d804f8,7,25.332599999994045,1
5be8a1701664db0001d804f8,8,10.073999999999955,1
5be8a1701664db0001d804f8,9,10.303999999999974,0
5be8a1701664db0001d804f8,10,5.530499999999961,1
5c0dbb9b9166290001253342,1,10.997199999999339,1
5c0dbb9b9166290001253342,2,9.768100000001596,0
5c0dbb9b9166290001253342,3,7.856199999999262,0
5c0dbb9b9166290001253342,4,12.757399999998597,1
5c0dbb9b9166290001253342,5,20.393100000001596,0
5c0dbb9b9166290001253342,6,20.64490000000228,1
5c0dbb9b9166290001253342,7,41.087999999999965,1
5c0dbb9b9166290001253342,8,11.261699999999337,0
5c0dbb9b9166290001253342,9,12.255900000002157,0
5c0dbb9b9166290001253342,10,8.770199999999477,0
5c2c62542c45d400014a32e6,1,5.9360000000000355,1
5c2c62542c45d400014a32e6,2,7.446100000000001,0
5c2c62542c45d400014a32e6,3,10.298199999999952,0
5c2c62542c45d400014a32e6,4,7.4225,0
5c2c62542c45d400014a32e6,5,11.222400000000107,0
5c2c62542c45d400014a32e6,6,8.154499999999985,0
5c2c62542c45d400014a32e6,7,19.87519999999995,1
5c2c62542c45d400014a32e6,8,5.974600000000123,1
5c2c62542c45d400014a32e6,9,7.370600000000081,1
5c2c62542c45d400014a32e6,10,5.826299999999833,0
5c2c6e432c45d400014a35e3,1,15.072399999999561,1
5c2c6e432c45d400014a35e3,2,9.170900000000529,0
5c2c6e432c45d400014a35e3,3,7.387800000000425,1
5c2c6e432c45d400014a35e3,4,7.551399999999376,1
5c2c6e432c45d400014a35e3,5,12.06479999999965,1
5c2c6e432c45d400014a35e3,6,26.002700000000004,0
5c2c6e432c45d400014a35e3,7,22.20129999999972,1
5c2c6e432c45d400014a35e3,8,18.955900000000383,1
5c2c6e432c45d400014a35e3,9,14.615999999999985,1
5c2c6e432c45d400014a35e3,10,10.853700000000117,1
5c2fcd716ea6880001dc8e3d,1,3.9133999998568925,1
5c2fcd716ea6880001dc8e3d,2,8.328399999856856,0
5c2fcd716ea6880001dc8e3d,3,5.154200000047467,0
5c2fcd716ea6880001dc8e3d,4,5.280299999952376,1
5c2fcd716ea6880001dc8e3d,5,9.733000000000175,1
5c2fcd716ea6880001dc8e3d,6,13.169299999952273,1
5c2fcd716ea6880001dc8e3d,7,11.004700000047706,1
5c2fcd716ea6880001dc8e3d,8,8.666299999952344,0
5c2fcd716ea6880001dc8e3d,9,11.726700000047686,0
5c2fcd716ea6880001dc8e3d,10,16.19520000004775,1
5c59e6519dd64d00018adaa8,1,6.820700000002944,1
5c59e6519dd64d00018adaa8,2,12.911700000002838,1
5c59e6519dd64d00018adaa8,3,5.238500000000158,1
5c59e6519dd64d00018adaa8,4,8.891199999995706,1
5c59e6519dd64d00018adaa8,5,22.66599999999994,1
5c59e6519dd64d00018adaa8,6,9.237799999996923,1
5c59e6519dd64d00018adaa8,7,13.747700000002851,1
5c59e6519dd64d00018adaa8,8,7.036600000001499,1
5c59e6519dd64d00018adaa8,9,14.66220000000294,0
5c59e6519dd64d00018adaa8,10,8.763500000000022,1
5c670a430d80fd00014264f9,1,4.494599999904608,1
5c670a430d80fd00014264f9,2,5.453599999904554,0
5c670a430d80fd00014264f9,3,4.435599999904639,1
5c670a430d80fd00014264f9,4,4.3032000000476955,1
5c670a430d80fd00014264f9,5,16.342099999904576,1
5c670a430d80fd00014264f9,6,11.327299999952288,1
5c670a430d80fd00014264f9,7,8.878100000143036,1
5c670a430d80fd00014264f9,8,5.681300000190731,0
5c670a430d80fd00014264f9,9,8.666200000047752,1
5c670a430d80fd00014264f9,10,11.274199999809298,1
5c8974ef34daa70015e92daf,1,11.528800000011984,1
5c8974ef34daa70015e92daf,2,9.072999999999979,0
5c8974ef34daa70015e92daf,3,3.701099999994085,0
5c8974ef34daa70015e92daf,4,9.524399999991033,1
5c8974ef34daa70015e92daf,5,6.554799999997044,1
5c8974ef34daa70015e92daf,6,4.687799999996969,1
5c8974ef34daa70015e92daf,7,11.516200000002982,1
5c8974ef34daa70015e92daf,8,11.150100000008933,1
5c8974ef34daa70015e92daf,9,12.667299999996999,0
5c8974ef34daa70015e92daf,10,10.410099999994031,1
5c9b1b5c441b4700179b17b2,1,4.679300000004446,1
5c9b1b5c441b4700179b17b2,2,5.735899999998537,0
5c9b1b5c441b4700179b17b2,3,10.597899999998504,1
5c9b1b5c441b4700179b17b2,4,5.663400000005936,1
5c9b1b5c441b4700179b17b2,5,7.563199999995504,1
5c9b1b5c441b4700179b17b2,6,21.852799999997046,1
5c9b1b5c441b4700179b17b2,7,11.074500000000057,1
5c9b1b5c441b4700179b17b2,8,4.128900000005956,1
5c9b1b5c441b4700179b17b2,9,9.433899999998516,1
5c9b1b5c441b4700179b17b2,10,6.746300000004453,1
5c9c3ae2d40ce20014233de6,1,4.828600000143069,1
5c9c3ae2d40ce20014233de6,2,8.136100000143188,0
5c9c3ae2d40ce20014233de6,3,4.441000000000031,0
5c9c3ae2d40ce20014233de6,4,7.1224000000954675,1
5c9c3ae2d40ce20014233de6,5,9.984700000047724,1
5c9c3ae2d40ce20014233de6,6,11.835300000190728,0
5c9c3ae2d40ce20014233de6,7,15.325299999952222,1
5c9c3ae2d40ce20014233de6,8,4.717200000047569,1
5c9c3ae2d40ce20014233de6,9,13.7786,1
5c9c3ae2d40ce20014233de6,10,8.218900000095346,1
5cab7cc86d3a6e001519d9e9,1,5.926500000000033,1
5cab7cc86d3a6e001519d9e9,2,29.156699999809234,0
5cab7cc86d3a6e001519d9e9,3,8.268200000047727,0
5cab7cc86d3a6e001519d9e9,4,9.5809,1
5cab7cc86d3a6e001519d9e9,5,15.57879999995248,1
5cab7cc86d3a6e001519d9e9,6,53.408500000000004,1
5cab7cc86d3a6e001519d9e9,7,22.23149999999987,1
5cab7cc86d3a6e001519d9e9,8,5.202899999856754,0
5cab7cc86d3a6e001519d9e9,9,6.542099999904622,1
5cab7cc86d3a6e001519d9e9,10,13.395399999856863,1
5cb489ff0cd1ed0017465d19,1,7.210800000011886,1
5cb489ff0cd1ed0017465d19,2,12.504800000011869,0
5cb489ff0cd1ed0017465d19,3,9.261499999999955,1
5cb489ff0cd1ed0017465d19,4,9.454,1
5cb489ff0cd1ed0017465d19,5,19.287100000023884,1
5cb489ff0cd1ed0017465d19,6,15.831000000000017,0
5cb489ff0cd1ed0017465d19,7,23.414599999964253,1
5cb489ff0cd1ed0017465d19,8,12.19030000001203,1
5cb489ff0cd1ed0017465d19,9,11.826499999999896,1
5cb489ff0cd1ed0017465d19,10,8.163000000000011,1
5cd8d86210887400182db201,1,9.6401,1
5cd8d86210887400182db201,2,4.469900000000507,0
5cd8d86210887400182db201,3,5.0927,1
5cd8d86210887400182db201,4,10.427600000000439,1
5cd8d86210887400182db201,5,18.50870000000009,0
5cd8d86210887400182db201,6,13.442300000000614,0
5cd8d86210887400182db201,7,21.026200000000244,1
5cd8d86210887400182db201,8,4.788599999999633,0
5cd8d86210887400182db201,9,13.86509999999953,0
5cd8d86210887400182db201,10,11.703799999999774,0
5cf91ace3bb7c4000162318c,1,4.1395999999047035,1
5cf91ace3bb7c4000162318c,2,6.677999999999997,0
5cf91ace3bb7c4000162318c,3,3.2321000001430775,0
5cf91ace3bb7c4000162318c,4,6.833200000047668,1
5cf91ace3bb7c4000162318c,5,7.120900000095389,1
5cf91ace3bb7c4000162318c,6,7.622499999999945,1
5cf91ace3bb7c4000162318c,7,11.089600000143037,1
5cf91ace3bb7c4000162318c,8,4.217599999904678,1
5cf91ace3bb7c4000162318c,9,20.351199999809296,0
5cf91ace3bb7c4000162318c,10,6.940700000047741,1
5cfe91a931c8d200018fd824,1,9.918499999999995,1
5cfe91a931c8d200018fd824,2,12.839899999976296,0
5cfe91a931c8d200018fd824,3,16.294100000023718,0
5cfe91a931c8d200018fd824,4,7.630800000011959,0
5cfe91a931c8d200018fd824,5,7.487299999952256,1
5cfe91a931c8d200018fd824,6,21.242700000047535,1
5cfe91a931c8d200018fd824,7,14.350199999988035,1
5cfe91a931c8d200018fd824,8,6.384699999988015,0
5cfe91a931c8d200018fd824,9,6.572599999964268,1
5cfe91a931c8d200018fd824,10,15.66099999999983,1
5d127351768ee30019d6231f,1,9.648400000095307,1
5d127351768ee30019d6231f,2,6.335000000000036,0
5d127351768ee30019d6231f,3,8.535099999904787,0
5d127351768ee30019d6231f,4,11.772000000000162,1
5d127351768ee30019d6231f,5,21.380700000286197,1
5d127351768ee30019d6231f,6,11.292400000095313,1
5d127351768ee30019d6231f,7,15.224099999904638,1
5d127351768ee30019d6231f,8,11.251599999904556,1
5d127351768ee30019d6231f,9,8.769900000095276,1
5d127351768ee30019d6231f,10,10.098899999618425,1
5d193535601cd70017727028,1,4.460899999999924,1
5d193535601cd70017727028,2,5.886899999999969,0
5d193535601cd70017727028,3,10.092899999999872,0
5d193535601cd70017727028,4,7.233499999999935,1
5d193535601cd70017727028,5,13.245100000000093,1
5d193535601cd70017727028,6,12.715699999999742,0
5d193535601cd70017727028,7,12.431100000000015,1
5d193535601cd70017727028,8,5.847999999999956,1
5d193535601cd70017727028,9,9.179599999999596,1
5d193535601cd70017727028,10,7.252299999999764,1
5d1e2045a37a4d001a1fc2cb,1,6.0823000000118554,1
5d1e2045a37a4d001a1fc2cb,2,6.420499999999947,0
5d1e2045a37a4d001a1fc2cb,3,11.386300000011943,1
5d1e2045a37a4d001a1fc2cb,4,14.495499999999993,1
5d1e2045a37a4d001a1fc2cb,5,15.305200000047762,1
5d1e2045a37a4d001a1fc2cb,6,12.71109999996429,0
5d1e2045a37a4d001a1fc2cb,7,21.328800000011825,1
5d1e2045a37a4d001a1fc2cb,8,5.728699999988066,0
5d1e2045a37a4d001a1fc2cb,9,9.894600000023956,0
5d1e2045a37a4d001a1fc2cb,10,8.903799999952298,1
5d27d44acdaf690001297992,1,9.309999999999945,1
5d27d44acdaf690001297992,2,6.847999999999956,1
5d27d44acdaf690001297992,3,9.952999999999975,1
5d27d44acdaf690001297992,4,14.558000000000106,1
5d27d44acdaf690001297992,5,6.787000000000035,1
5d27d44acdaf690001297992,6,19.524999999999977,0
5d27d44acdaf690001297992,7,13.222999999999956,1
5d27d44acdaf690001297992,8,3.958,1
5d27d44acdaf690001297992,9,9.069,1
5d27d44acdaf690001297992,10,5.723999999999933,1
5d27dc6b46dea800184f8bfa,1,6.819999999999936,1
5d27dc6b46dea800184f8bfa,2,7.741999999999962,1
5d27dc6b46dea800184f8bfa,3,11.307999999999993,0
5d27dc6b46dea800184f8bfa,4,11.975999999999885,1
5d27dc6b46dea800184f8bfa,5,19.60199999999986,0
5d27dc6b46dea800184f8bfa,6,12.475000000000136,1
5d27dc6b46dea800184f8bfa,7,18.061999999999898,1
5d27dc6b46dea800184f8bfa,8,5.259999999999991,0
5d27dc6b46dea800184f8bfa,9,13.13799999999992,0
5d27dc6b46dea800184f8bfa,10,6.582000000000107,1
5d41e832b0ca7200169d857e,1,4.661499999999933,1
5d41e832b0ca7200169d857e,2,12.851499999999987,0
5d41e832b0ca7200169d857e,3,10.940100000008897,0
5d41e832b0ca7200169d857e,4,10.299100000009048,1
5d41e832b0ca7200169d857e,5,26.012099999994007,1
5d41e832b0ca7200169d857e,6,15.775900000006004,1
5d41e832b0ca7200169d857e,7,31.8463,1
5d41e832b0ca7200169d857e,8,6.593400000005886,1
5d41e832b0ca7200169d857e,9,20.185299999996914,1
5d41e832b0ca7200169d857e,10,15.444399999990992,1
5d42486206811e001ada5b4b,1,10.468699999999671,1
5d42486206811e001ada5b4b,2,11.595900000000029,0
5d42486206811e001ada5b4b,3,11.948899999999867,0
5d42486206811e001ada5b4b,4,19.28029999999967,1
5d42486206811e001ada5b4b,5,18.789099999999507,1
5d42486206811e001ada5b4b,6,15.992999999999938,0
5d42486206811e001ada5b4b,7,22.384199999999737,1
5d42486206811e001ada5b4b,8,14.255100000000084,0
5d42486206811e001ada5b4b,9,18.54600000000005,0
5d42486206811e001ada5b4b,10,16.12259999999992,1
5d453e8723a5bb0001492546,1,29.299599999904785,1
5d453e8723a5bb0001492546,2,45.935200000047644,0
5d453e8723a5bb0001492546,3,15.822799999952622,1
5d453e8723a5bb0001492546,4,11.028799999952298,1
5d453e8723a5bb0001492546,5,21.649999999999636,1
5d453e8723a5bb0001492546,6,28.325299999952676,0
5d453e8723a5bb0001492546,7,69.5343,0
5d453e8723a5bb0001492546,8,41.09740000009515,1
5d453e8723a5bb0001492546,9,48.044899999856625,1
5d453e8723a5bb0001492546,10,129.02070000004778,1
5d4a476144cb2200195e96ad,1,6.296700000047622,1
5d4a476144cb2200195e96ad,2,10.683700000047565,1
5d4a476144cb2200195e96ad,3,9.335999999999785,1
5d4a476144cb2200195e96ad,4,8.591499999999996,1
5d4a476144cb2200195e96ad,5,13.177300000190598,1
5d4a476144cb2200195e96ad,6,20.284599999904685,0
5d4a476144cb2200195e96ad,7,15.865000000000009,1
5d4a476144cb2200195e96ad,8,8.964800000190735,1
5d4a476144cb2200195e96ad,9,11.2154,1
5d4a476144cb2200195e96ad,10,6.3357000000478365,1
5d5181fc842e8600171e5a78,1,9.483300000011923,1
5d5181fc842e8600171e5a78,2,4.667500000000018,1
5d5181fc842e8600171e5a78,3,7.8966,1
5d5181fc842e8600171e5a78,4,5.519300000011981,1
5d5181fc842e8600171e5a78,5,9.035399999976335,1
5d5181fc842e8600171e5a78,6,6.948899999975993,1
5d5181fc842e8600171e5a78,7,10.926199999988057,1
5d5181fc842e8600171e5a78,8,7.124399999976049,1
5d5181fc842e8600171e5a78,9,8.699199999987968,1
5d5181fc842e8600171e5a78,10,5.267800000011903,1
5d55d562e04e1c0001f5e682,1,3.816400000035742,1
5d55d562e04e1c0001f5e682,2,6.8286,0
5d55d562e04e1c0001f5e682,3,5.859100000023886,1
5d55d562e04e1c0001f5e682,4,8.678499999999985,1
5d55d562e04e1c0001f5e682,5,10.80040000003578,1
5d55d562e04e1c0001f5e682,6,9.609699999988152,1
5d55d562e04e1c0001f5e682,7,15.138000000000034,1
5d55d562e04e1c0001f5e682,8,7.264,1
5d55d562e04e1c0001f5e682,9,7.302199999988034,0
5d55d562e04e1c0001f5e682,10,7.336500000000001,1
5d615f7632cfbd001b1b6dcb,1,5.336900000095284,1
5d615f7632cfbd001b1b6dcb,2,4.504599999904485,1
5d615f7632cfbd001b1b6dcb,3,7.240000000000009,1
5d615f7632cfbd001b1b6dcb,4,7.796799999952327,1
5d615f7632cfbd001b1b6dcb,5,10.91840000009529,1
5d615f7632cfbd001b1b6dcb,6,10.146599999904538,0
5d615f7632cfbd001b1b6dcb,7,17.200599999904625,1
5d615f7632cfbd001b1b6dcb,8,4.601899999856869,1
5d615f7632cfbd001b1b6dcb,9,20.250600000143095,0
5d615f7632cfbd001b1b6dcb,10,7.037600000143129,0
5d63f9cd26a2ac001758c70d,1,10.099999999999909,1
5d63f9cd26a2ac001758c70d,2,2.591000000000122,0
5d63f9cd26a2ac001758c70d,3,41.297000000000025,1
5d63f9cd26a2ac001758c70d,4,49.48199999999997,0
5d63f9cd26a2ac001758c70d,5,12.930000000000064,0
5d63f9cd26a2ac001758c70d,6,11.619000000000142,1
5d63f9cd26a2ac001758c70d,7,99.10899999999992,1
5d63f9cd26a2ac001758c70d,8,18.16500000000019,0
5d63f9cd26a2ac001758c70d,9,16.98199999999997,1
5d63f9cd26a2ac001758c70d,10,39.31600000000003,0
5d6807f9778de5001a120d9a,1,5.490200000047707,1
5d6807f9778de5001a120d9a,2,6.527299999952447,1
5d6807f9778de5001a120d9a,3,6.002900000095451,1
5d6807f9778de5001a120d9a,4,6.811200000047847,1
5d6807f9778de5001a120d9a,5,11.438499999999976,1
5d6807f9778de5001a120d9a,6,11.000900000095498,0
5d6807f9778de5001a120d9a,7,14.20659999990471,1
5d6807f9778de5001a120d9a,8,9.519399999856887,1
5d6807f9778de5001a120d9a,9,9.177200000047605,0
5d6807f9778de5001a120d9a,10,7.116099999904691,1
5d730a3cf37bfe0001ff031a,1,7.626799999952254,1
5d730a3cf37bfe0001ff031a,2,9.211999999999989,1
5d730a3cf37bfe0001ff031a,3,5.780899999976327,1
5d730a3cf37bfe0001ff031a,4,25.391899999976204,1
5d730a3cf37bfe0001ff031a,5,13.8909,1
5d730a3cf37bfe0001ff031a,6,25.17389999997613,0
5d730a3cf37bfe0001ff031a,7,15.954899999976305,1
5d730a3cf37bfe0001ff031a,8,8.146499999999833,1
5d730a3cf37bfe0001ff031a,9,28.67729999995231,1
5d730a3cf37bfe0001ff031a,10,10.197799999952395,1
5d7e7207461e51001c5c236c,1,12.247999999999934,1
5d7e7207461e51001c5c236c,2,3.4769999999999754,1
5d7e7207461e51001c5c236c,3,6.053599999904691,0
5d7e7207461e51001c5c236c,4,4.616200000047684,1
5d7e7207461e51001c5c236c,5,8.319,1
5d7e7207461e51001c5c236c,6,11.186099999904627,1
5d7e7207461e51001c5c236c,7,13.277700000047616,1
5d7e7207461e51001c5c236c,8,4.2198,1
5d7e7207461e51001c5c236c,9,14.096200000047702,1
5d7e7207461e51001c5c236c,10,4.030300000190778,1
5d8934dc4c680f00181616f8,1,4.899700000003122,1
5d8934dc4c680f00181616f8,2,3.6723000000044976,0
5d8934dc4c680f00181616f8,3,7.2215000000001055,0
5d8934dc4c680f00181616f8,4,12.452700000003006,0
5d8934dc4c680f00181616f8,5,26.861899999998514,1
5d8934dc4c680f00181616f8,6,9.957299999997076,0
5d8934dc4c680f00181616f8,7,13.525199999995493,1
5d8934dc4c680f00181616f8,8,6.286599999993996,1
5d8934dc4c680f00181616f8,9,7.262600000001385,1
5d8934dc4c680f00181616f8,10,9.044300000004341,0
5d8b32e664ac880018630273,1,14.78909999999405,1
5d8b32e664ac880018630273,2,9.231299999982184,0
5d8b32e664ac880018630273,3,5.788299999981973,0
5d8b32e664ac880018630273,4,9.349,1
5d8b32e664ac880018630273,5,11.937299999982088,1
5d8b32e664ac880018630273,6,12.865799999982073,0
5d8b32e664ac880018630273,7,14.584700000017847,1
5d8b32e664ac880018630273,8,8.566000000000031,1
5d8b32e664ac880018630273,9,14.882800000011912,1
5d8b32e664ac880018630273,10,7.691199999988157,1
5d96eeed1998fb00177f6b71,1,5.756099999999606,1
5d96eeed1998fb00177f6b71,2,8.743200000001025,1
5d96eeed1998fb00177f6b71,3,14.627300000000787,0
5d96eeed1998fb00177f6b71,4,7.993900000000394,1
5d96eeed1998fb00177f6b71,5,19.924299999998766,1
5d96eeed1998fb00177f6b71,6,21.2009,1
5d96eeed1998fb00177f6b71,7,13.441600000001472,1
5d96eeed1998fb00177f6b71,8,11.326599999999416,1
5d96eeed1998fb00177f6b71,9,8.296300000000656,1
5d96eeed1998fb00177f6b71,10,27.473500000000058,1
5dbd796ee8add82bd3ef7878,1,5.934999999999945,1
5dbd796ee8add82bd3ef7878,2,3.6800000000000637,0
5dbd796ee8add82bd3ef7878,3,5.999000000000024,0
5dbd796ee8add82bd3ef7878,4,6.851999999999975,1
5dbd796ee8add82bd3ef7878,5,6.2590000000000146,1
5dbd796ee8add82bd3ef7878,6,8.442999999999984,0
5dbd796ee8add82bd3ef7878,7,17.224000000000046,1
5dbd796ee8add82bd3ef7878,8,4.342999999999961,1
5dbd796ee8add82bd3ef7878,9,7.002000000000066,1
5dbd796ee8add82bd3ef7878,10,7.205000000000041,1
5dd72efa82569a6d38e06854,1,5.497599999964223,1
5dd72efa82569a6d38e06854,2,6.436600000023873,1
5dd72efa82569a6d38e06854,3,5.649600000023838,1
5dd72efa82569a6d38e06854,4,11.353199999988192,1
5dd72efa82569a6d38e06854,5,21.64080000001195,1
5dd72efa82569a6d38e06854,6,8.516699999988077,1
5dd72efa82569a6d38e06854,7,13.475699999988137,1
5dd72efa82569a6d38e06854,8,5.823200000047677,1
5dd72efa82569a6d38e06854,9,9.572399999976142,1
5dd72efa82569a6d38e06854,10,6.120099999964168,1
5de7ccc24b7cf973d7b05bfb,1,7.8174999999999955,1
5de7ccc24b7cf973d7b05bfb,2,6.527500000000032,0
5de7ccc24b7cf973d7b05bfb,3,8.7964,0
5de7ccc24b7cf973d7b05bfb,4,6.724500000000035,1
5de7ccc24b7cf973d7b05bfb,5,15.498099999993997,1
5de7ccc24b7cf973d7b05bfb,6,12.828100000009044,1
5de7ccc24b7cf973d7b05bfb,7,14.976799999996956,1
5de7ccc24b7cf973d7b05bfb,8,6.772299999997017,0
5de7ccc24b7cf973d7b05bfb,9,11.219700000002945,1
5de7ccc24b7cf973d7b05bfb,10,6.265200000003006,1
5de831cad4995d000c5fb540,1,12.28340000000594,1
5de831cad4995d000c5fb540,2,22.24920000000293,0
5de831cad4995d000c5fb540,3,14.927000000000135,1
5de831cad4995d000c5fb540,4,12.128999999999905,1
5de831cad4995d000c5fb540,5,24.63000000000011,1
5de831cad4995d000c5fb540,6,10.335500000000138,1
5de831cad4995d000c5fb540,7,19.48539999999116,1
5de831cad4995d000c5fb540,8,9.694099999994023,1
5de831cad4995d000c5fb540,9,8.627599999994118,0
5de831cad4995d000c5fb540,10,14.47849999999994,1
5dec01e809c107301c5e307f,1,10.628399999975954,1
5dec01e809c107301c5e307f,2,10.141799999952354,1
5dec01e809c107301c5e307f,3,7.14,0
5dec01e809c107301c5e307f,4,23.972600000023704,0
5dec01e809c107301c5e307f,5,40.42760000002386,0
5dec01e809c107301c5e307f,6,25.587999999999965,1
5dec01e809c107301c5e307f,7,32.333700000047656,1
5dec01e809c107301c5e307f,8,6.409400000095502,1
5dec01e809c107301c5e307f,9,12.57379999995237,0
5dec01e809c107301c5e307f,10,16.82459999990465,1
5dedec3919398a49e1133b0d,1,6.221299999999815,1
5dedec3919398a49e1133b0d,2,4.2781,1
5dedec3919398a49e1133b0d,3,6.999100000000567,1
5dedec3919398a49e1133b0d,4,3.6164999999999736,1
5dedec3919398a49e1133b0d,5,5.166599999999676,1
5dedec3919398a49e1133b0d,6,13.466899999999441,0
5dedec3919398a49e1133b0d,7,9.399000000000001,1
5dedec3919398a49e1133b0d,8,4.648200000000088,1
5dedec3919398a49e1133b0d,9,12.51479999999981,0
5dedec3919398a49e1133b0d,10,8.090600000000563,1
5dfdc45e617219a8e2e05c26,1,6.937600000023849,1
5dfdc45e617219a8e2e05c26,2,18.18610000002377,0
5dfdc45e617219a8e2e05c26,3,5.181300000071587,1
5dfdc45e617219a8e2e05c26,4,8.590699999928574,1
5dfdc45e617219a8e2e05c26,5,13.007299999952238,1
5dfdc45e617219a8e2e05c26,6,11.50249999999994,1
5dfdc45e617219a8e2e05c26,7,14.807799999952408,1
5dfdc45e617219a8e2e05c26,8,16.856399999976134,1
5dfdc45e617219a8e2e05c26,9,7.272500000000036,1
5dfdc45e617219a8e2e05c26,10,6.293800000071542,0
5e065c9fe78021031a4b1d59,1,3.0481000000015683,1
5e065c9fe78021031a4b1d59,2,4.978199999995468,1
5e065c9fe78021031a4b1d59,3,8.1902,1
5e065c9fe78021031a4b1d59,4,4.2970000000000255,1
5e065c9fe78021031a4b1d59,5,6.786100000001511,1
5e065c9fe78021031a4b1d59,6,5.646699999995462,1
5e065c9fe78021031a4b1d59,7,10.042799999996987,1
5e065c9fe78021031a4b1d59,8,4.4051000000014255,1
5e065c9fe78021031a4b1d59,9,15.639599999994061,1
5e065c9fe78021031a4b1d59,10,7.965699999995536,1
5e14d563c4e155ae93907ae1,1,8.247300000000791,1
5e14d563c4e155ae93907ae1,2,9.200599999999667,0
5e14d563c4e155ae93907ae1,3,2.494699999999284,1
5e14d563c4e155ae93907ae1,4,6.648000000000025,1
5e14d563c4e155ae93907ae1,5,7.632099999999582,1
5e14d563c4e155ae93907ae1,6,7.178899999998521,1
5e14d563c4e155ae93907ae1,7,18.40199999999993,1
5e14d563c4e155ae93907ae1,8,5.4314999999999145,1
5e14d563c4e155ae93907ae1,9,4.835000000000036,1
5e14d563c4e155ae93907ae1,10,7.350900000000479,1
5e154952c76aa6b40619b1d3,1,5.895300000011957,1
5e154952c76aa6b40619b1d3,2,10.04739999997605,1
5e154952c76aa6b40619b1d3,3,6.443800000012061,0
