Participant,Paragraph,PP_Gazes,PP_Area_of_Interest_Gazes,PP_OffscreenPix,PP_OffscreenProp,PP_2_Gazes,PP_2_Area_of_Interest_Gazes,PP_2_OffscreenPix,PP_2_OffscreenProp,PP_3_Gazes,PP_3_Area_of_Interest_Gazes,PP_3_OffscreenPix,PP_3_OffscreenProp,PP_cluster_num_clusters,PP_cluster_avg_duration,PP_cluster_sd_duration,PP_cluster_skew_duration,PP_dispersion,PP_2_cluster_num_clusters,PP_2_cluster_avg_duration,PP_2_cluster_sd_duration,PP_2_cluster_skew_duration,PP_2_dispersion,PP_3_cluster_num_clusters,PP_3_cluster_avg_duration,PP_3_cluster_sd_duration,PP_3_cluster_skew_duration,PP_3_dispersion,wordCount_with_stopwords,syllableCount_with_stopwords,ease_of_reading,wordCount_without_stopwords,syllableCount_without_stopwords,sentiment,PP_Cardinal_Numbers,PP_Noun_Singular,PP_Adjective ,PP_Verb_Past_Participle,PP_Verb_Present_Tense,PP_Noun_Plural,PP_Verb_Past_Tense,PP_Verb_Gerund_Present_Participle,PP_Determiner ,PP_Preposition ,PP_Adjective_Superlative,PP_Modal_Verb,PP_Verb_Base_Form,PP_Adverb ,PP_Verb_3rd_Person_Singular_Present,PP_Adverb_Superlative,PP_Adjective_Comparative,PP_Wh-Adverb,PP_Adverb_Comparative ,PP_2_Cardinal_Numbers,PP_2_Noun_Singular,PP_2_Adjective ,PP_2_Verb_Past_Participle,PP_2_Verb_Present_Tense,PP_2_Noun_Plural,PP_2_Verb_Past_Tense,PP_2_Verb_Gerund_Present_Participle,PP_2_Determiner ,PP_2_Preposition ,PP_2_Adjective_Superlative,PP_2_Modal_Verb,PP_2_Verb_Base_Form,PP_2_Adverb ,PP_2_Verb_3rd_Person_Singular_Present,PP_2_Adverb_Superlative,PP_2_Adjective_Comparative,PP_2_Wh-Adverb,PP_2_Adverb_Comparative ,PP_3_Cardinal_Numbers,PP_3_Noun_Singular,PP_3_Adjective ,PP_3_Verb_Past_Participle,PP_3_Verb_Present_Tense,PP_3_Noun_Plural,PP_3_Verb_Past_Tense,PP_3_Verb_Gerund_Present_Participle,PP_3_Determiner ,PP_3_Preposition ,PP_3_Adjective_Superlative,PP_3_Modal_Verb,PP_3_Verb_Base_Form,PP_3_Adverb ,PP_3_Verb_3rd_Person_Singular_Present,PP_3_Adverb_Superlative,PP_3_Adjective_Comparative,PP_3_Wh-Adverb,PP_3_Adverb_Comparative ,TUT
610a40ffbf11d261514a7c0a,4,-0.183926392,0.291358508,-0.251826832,-0.271282476,-0.573179992,-0.09271626,-0.419869271,-0.501476989,-0.307877114,-0.061228919,-0.370781475,-0.42107641,-0.331540341,-0.052434521,-0.034003158,-0.412098622,-0.733426299,-0.332870903,-0.049998758,-0.074523683,-0.844846395,-0.458208458,-0.45426699,-0.049273153,-0.111369314,-0.477277051,0.059653593,1.177098387,1.349251762,-0.958994092,1.378870979,1.539453714,0.40824829,-0.588348405,0.836660027,1.107823419,2.218800785,2.165063509,1.361227819,-1.300887271,-0.114707867,1.58113883,1.961161351,0,0,0,1.127667777,2.319003617,0,0,-0.40824829,0,-0.544331054,0.87811408,0.243332132,0.277350098,-0.512877645,0.567281685,-0.232845158,1.716232661,-0.40824829,-0.811107106,2.449489743,1.58113883,1.154700538,0.40824829,-0.762000762,0,0,-0.632455532,0,1.58066958,-0.063290324,-0.364354127,-0.363890784,0.544480674,1.867248408,1.106196443,2.027570887,2.448883958,0.865596996,0,-0.40834928,-0.632643288,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
610a40ffbf11d261514a7c0a,10,-0.937447767,-0.724178324,-0.459956269,-0.575207205,-0.470301063,-0.542082456,0.14708643,-0.022884782,-0.91385143,-0.757882861,-0.45455744,-0.542786803,-0.518669931,-0.070376067,0.017450487,-0.98732106,2.234872359,-0.473219872,-0.061623243,-0.003593551,0.181078654,0.6369919,-0.525040212,-0.086481939,0.073095473,0.386844889,0.964663677,-1.70454138,-1.72174458,1.330176323,-1.715694424,-1.659128561,0.40824829,-0.588348405,-1.25499004,-1.477097892,-0.693375245,-0.866025404,-1.814970426,-0.886968594,-0.917662935,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,0.40824829,-0.27441065,-0.040555355,2.218800785,-0.186500962,-0.515710623,0.853765578,-0.953462589,-0.40824829,0.324442842,-0.40824829,-0.632455532,1.154700538,1.360827635,-0.762000762,0,0,-0.632455532,0,-0.632643288,-1.386588107,-1.213313645,-1.21260935,-1.360393849,-1.001760115,-1.172289941,-0.811847186,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,-0.935216061,0.407956588,0,-0.40834928,-0.40834928,0,0
610a40ffbf11d261514a7c0a,15,-0.694759576,-0.487017028,-0.440595392,-0.548778967,-0.618446722,-0.521469327,-0.243727694,-0.330191357,-0.258409823,0.01949922,-0.169719161,-0.196672872,-0.447382468,-0.040905186,-0.01950847,-0.087553688,0.050853181,-0.342895829,-0.054045339,-0.03447442,-0.603614266,0.33400255,-0.277333935,-0.048963333,-0.055583861,-0.013272047,-0.452265496,-0.849054574,-0.968481326,1.19802265,-0.978893138,-1.087953155,-2.449489743,2.157277487,-1.25499004,-0.615457455,0.277350098,-0.866025404,0.453742606,-0.473049917,-1.720618004,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,2.313406979,0.87811408,-0.608330329,-0.693375245,-0.186500962,-0.154713187,-0.232845158,-0.953462589,-0.40824829,1.45999279,-0.40824829,-0.632455532,-0.866025404,-0.544331054,-0.762000762,0,0,-0.632455532,0,1.58066958,0.377808937,1.899537921,0.484827781,1.496917935,0.273354784,-0.716592664,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,1.58066958,0.935216061,2.31283111,0,2.448883958,-0.40834928,0,1
610a40ffbf11d261514a7c0a,20,-0.40455202,-0.149518261,-0.251826832,-0.306520126,-0.863298575,-0.706987481,-0.524453333,-0.617346681,-0.787091497,-0.692104378,-0.421047054,-0.497145406,-0.313718475,-0.057412425,-0.044370186,-0.445322589,-0.476387144,-0.45317002,-0.053909319,-0.037449621,-0.273604476,-0.411504261,-0.507346907,-0.057073662,0.036645521,0.75147948,-0.060064248,1.177098387,0.972620135,-0.773082992,0.715749821,0.587494703,0.40824829,0.784464541,1.25499004,1.107823419,-0.693375245,0.144337567,0,0.354787438,-0.114707867,-0.632455532,0.588348405,0,0,0,0.098058068,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.65858556,-1.176105303,-0.693375245,-0.512877645,-1.237705496,-1.319455894,-0.953462589,2.449489743,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-0.544331054,1.016001016,0,0,-0.632455532,0,-0.632643288,-0.651422672,-1.213313645,-0.363890784,0.544480674,0.273354784,-1.172289941,-1.379730801,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,-0.40834928,0,0
610a40ffbf11d261514a7c0a,26,-0.418128982,0.121088859,-0.498678025,-0.478303668,-0.760419645,-0.385422681,-0.50794006,-0.511552614,-0.521204807,-0.258564371,-0.437802247,-0.41346951,-0.340451274,-0.05142985,-0.043638346,-0.298928768,-0.372595308,-0.403045388,-0.054857763,-0.013124709,-0.625614719,-0.465339787,-0.401187074,-0.060127226,-0.050960666,-0.49182973,-0.981676038,0.636790931,0.480101854,0.727645167,0.642069692,0.435181262,0.40824829,-0.588348405,0.836660027,1.107823419,-0.693375245,0.144337567,0,2.010462146,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,2.449489743,0,-0.544331054,1.26228899,-0.324442842,-0.693375245,-0.512877645,-0.876708059,1.397070946,-0.286038777,-0.40824829,1.45999279,-0.40824829,1.58113883,1.154700538,-0.544331054,1.905001905,0,0,1.58113883,0,-0.632643288,0.671875111,0.201618885,-1.21260935,-1.360393849,-1.001760115,1.106196443,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,-0.632643288,1.870432121,-0.544480674,0,-0.40834928,-0.40834928,0,0
610a40ffbf11d261514a7c0a,31,-0.491105151,-0.365395851,-0.338950783,-0.412233075,0.373306162,0.843119761,0.064520066,0.052682408,-0.434637048,-0.390121338,0.002021566,-0.021714182,-0.447382468,-0.069743877,-0.03117633,-0.298322377,-0.068440909,-0.302796124,-0.060654809,-0.059366794,0.101492814,-1.07319187,-0.445420338,-0.07022503,-0.040094259,-0.61766744,0.456885915,-0.443823982,-0.2731614,-1.303937579,-0.389452109,-0.174072505,0.40824829,-0.588348405,0.418330013,-0.615457455,-0.693375245,-0.866025404,-0.907485213,0.354787438,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,-0.40824829,0,-0.544331054,-1.81111029,2.230544541,-0.693375245,2.424512501,2.01127143,-1.319455894,0.381385036,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,1.360827635,-0.762000762,0,0,1.58113883,0,-0.632643288,1.848139807,0.484605391,1.333546346,-0.407956588,-1.001760115,1.106196443,0.323920043,-0.40834928,0.865596996,0,2.448883958,1.58066958,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
610a40ffbf11d261514a7c0a,36,-0.399460659,-0.359314792,-0.111460467,-0.152355408,-0.727498387,-0.529714579,-0.221709997,-0.350342608,-0.338794171,-0.33929251,0.035531952,-0.05594523,-0.411738737,-0.055538031,-0.034201537,-0.741097473,-0.235750458,-0.503294652,-0.058094127,-0.035378076,0.01004852,-0.080646596,-0.401187074,-0.066750598,-0.036647146,-0.372259961,0.187700547,0.006432232,0.161413554,-0.219829477,0.347349178,0.359024541,0.40824829,-0.588348405,-0.836660027,-0.615457455,0.277350098,0.144337567,0.907485213,-0.05913124,1.49120227,1.58113883,0.588348405,0,0,0,1.81407425,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.27441065,-0.324442842,0.277350098,-0.512877645,0.206284249,0.853765578,1.048808848,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-1.496910398,0.127000127,0,0,-0.632455532,0,-0.632643288,-0.798455759,0.201618885,1.333546346,0.544480674,0.592133509,-0.260895388,0.323920043,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,2.448883958,0,0
610f615654fdbcac0f485a9d,4,0.292964388,0.175818389,0.343520163,0.288115213,0.529682135,0.719440991,-0.43087812,-0.4662123,0.223896265,0.470978813,-0.245117529,-0.280348768,0.443710816,-0.042185968,-0.042279582,-0.361632957,-0.546608257,0.539297694,-0.040638097,-0.073684073,-0.363092967,-0.736797327,0.350778411,-0.036227576,-0.057841952,-0.059025409,-0.344582432,1.177098387,1.349251762,-0.958994092,1.378870979,1.539453714,0.40824829,-0.588348405,0.836660027,1.107823419,2.218800785,2.165063509,1.361227819,-1.300887271,-0.114707867,1.58113883,1.961161351,0,0,0,1.127667777,2.319003617,0,0,-0.40824829,0,-0.544331054,0.87811408,0.243332132,0.277350098,-0.512877645,0.567281685,-0.232845158,1.716232661,-0.40824829,-0.811107106,2.449489743,1.58113883,1.154700538,0.40824829,-0.762000762,0,0,-0.632455532,0,1.58066958,-0.063290324,-0.364354127,-0.363890784,0.544480674,1.867248408,1.106196443,2.027570887,2.448883958,0.865596996,0,-0.40834928,-0.632643288,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,0
610f615654fdbcac0f485a9d,10,-0.511470593,-0.471814381,-0.488997586,-0.575207205,0.258081761,0.434979822,-0.419869271,-0.451098862,-0.852017316,-0.695094309,-0.513200615,-0.603642,-0.073123289,-0.046768908,-0.050621749,-0.610079313,0.179600413,0.358849019,-0.037445618,-0.034987463,-0.17105511,-0.637628932,-0.436573685,-0.040192477,0.001405993,-0.115841271,0.410334894,-1.70454138,-1.72174458,1.330176323,-1.715694424,-1.659128561,0.40824829,-0.588348405,-1.25499004,-1.477097892,-0.693375245,-0.866025404,-1.814970426,-0.886968594,-0.917662935,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,0.40824829,-0.27441065,-0.040555355,2.218800785,-0.186500962,-0.515710623,0.853765578,-0.953462589,-0.40824829,0.324442842,-0.40824829,-0.632455532,1.154700538,1.360827635,-0.762000762,0,0,-0.632455532,0,-0.632643288,-1.386588107,-1.213313645,-1.21260935,-1.360393849,-1.001760115,-1.172289941,-0.811847186,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,-0.935216061,0.407956588,0,-0.40834928,-0.40834928,0,1
610f615654fdbcac0f485a9d,15,-0.677788374,-0.642084029,-0.101780028,-0.218426001,-0.439437384,-0.439016814,-0.188683451,-0.209283852,0.426402988,0.270653431,0.441845379,0.389058395,-0.260252878,-0.039334759,-0.025310891,-0.039016143,0.03910861,-0.20254686,-0.050309031,-0.029757827,-0.361972861,-0.653098705,0.642717952,-0.044508515,-0.055504599,-0.117984085,-0.270277624,-0.849054574,-0.968481326,1.19802265,-0.978893138,-1.087953155,-2.449489743,2.157277487,-1.25499004,-0.615457455,0.277350098,-0.866025404,0.453742606,-0.473049917,-1.720618004,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,2.313406979,0.87811408,-0.608330329,-0.693375245,-0.186500962,-0.154713187,-0.232845158,-0.953462589,-0.40824829,1.45999279,-0.40824829,-0.632455532,-0.866025404,-0.544331054,-0.762000762,0,0,-0.632455532,0,1.58066958,0.377808937,1.899537921,0.484827781,1.496917935,0.273354784,-0.716592664,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,1.58066958,0.935216061,2.31283111,0,2.448883958,-0.40834928,0,0
610f615654fdbcac0f485a9d,20,-0.138104147,-0.164720908,0.077308092,-0.007000103,-0.875644046,-0.801807871,-0.243727694,-0.360418233,-0.7345325,-0.707054033,-0.341459888,-0.402059161,-0.055301423,-0.04980714,-0.051169494,-0.622784711,-0.570135422,-0.322845976,-0.053789432,-0.084838936,-0.349241097,-0.873630947,-0.383493768,-0.055751617,0.014227754,-0.024300449,-0.820410834,1.177098387,0.972620135,-0.773082992,0.715749821,0.587494703,0.40824829,0.784464541,1.25499004,1.107823419,-0.693375245,0.144337567,0,0.354787438,-0.114707867,-0.632455532,0.588348405,0,0,0,0.098058068,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.65858556,-1.176105303,-0.693375245,-0.512877645,-1.237705496,-1.319455894,-0.953462589,2.449489743,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-0.544331054,1.016001016,0,0,-0.632455532,0,-0.632643288,-0.651422672,-1.213313645,-0.363890784,0.544480674,0.273354784,-1.172289941,-1.379730801,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,-0.40834928,0,0
610f615654fdbcac0f485a9d,26,-0.295936326,-0.392760616,0.324159285,0.191211676,0.202527139,-0.100961512,0.581935949,0.480896488,-0.414540961,-0.258564371,-0.400103063,-0.42107641,-0.019657692,-0.047581477,-0.02147325,-0.088678594,-0.48585649,0.148325564,-0.044846662,-0.057636291,-0.285279133,-0.691806749,-0.091554227,-0.044156892,-0.021817814,0.056084411,-0.754871948,0.636790931,0.480101854,0.727645167,0.642069692,0.435181262,0.40824829,-0.588348405,0.836660027,1.107823419,-0.693375245,0.144337567,0,2.010462146,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,2.449489743,0,-0.544331054,1.26228899,-0.324442842,-0.693375245,-0.512877645,-0.876708059,1.397070946,-0.286038777,-0.40824829,1.45999279,-0.40824829,1.58113883,1.154700538,-0.544331054,1.905001905,0,0,1.58113883,0,-0.632643288,0.671875111,0.201618885,-1.21260935,-1.360393849,-1.001760115,1.106196443,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,-0.632643288,1.870432121,-0.544480674,0,-0.40834928,-0.40834928,0,1
610f615654fdbcac0f485a9d,31,-0.502984992,-0.623840853,0.164432043,0.019428134,0.089360316,-0.212272404,0.752573102,0.637068682,-0.179571328,-0.518688375,0.647096491,0.514572238,-0.188965416,-0.044981726,-0.031614708,0.019223945,-0.046833165,0.168375417,-0.048739189,-0.058868982,-0.300495725,-0.735114094,-0.10040088,-0.050006713,-0.015376404,0.054105076,-0.327861874,-0.443823982,-0.2731614,-1.303937579,-0.389452109,-0.174072505,0.40824829,-0.588348405,0.418330013,-0.615457455,-0.693375245,-0.866025404,-0.907485213,0.354787438,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,-0.40824829,0,-0.544331054,-1.81111029,2.230544541,-0.693375245,2.424512501,2.01127143,-1.319455894,0.381385036,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,1.360827635,-0.762000762,0,0,1.58113883,0,-0.632643288,1.848139807,0.484605391,1.333546346,-0.407956588,-1.001760115,1.106196443,0.323920043,-0.40834928,0.865596996,0,2.448883958,1.58066958,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,0
610f615654fdbcac0f485a9d,36,-0.346849933,-0.246815203,-0.096939809,-0.117117759,-0.57729515,-0.410158435,-0.419869271,-0.531703865,-0.519658954,-0.357232096,-0.379159072,-0.451504008,-0.010746759,-0.038864116,-0.056679017,-0.736319314,0.179898674,-0.122347448,-0.04524738,-0.059287315,-0.757995869,-0.756451903,-0.241947324,-0.052959493,-0.075384387,-0.462429393,-0.306628599,0.006432232,0.161413554,-0.219829477,0.347349178,0.359024541,0.40824829,-0.588348405,-0.836660027,-0.615457455,0.277350098,0.144337567,0.907485213,-0.05913124,1.49120227,1.58113883,0.588348405,0,0,0,1.81407425,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.27441065,-0.324442842,0.277350098,-0.512877645,0.206284249,0.853765578,1.048808848,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-1.496910398,0.127000127,0,0,-0.632455532,0,-0.632643288,-0.798455759,0.201618885,1.333546346,0.544480674,0.592133509,-0.260895388,0.323920043,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,2.448883958,0,0
61692abb0f3acf7a49d91533,4,-0.334970091,-0.000532318,-0.382512758,-0.412233075,-0.538201156,-0.232885532,-0.540966605,-0.561930742,-0.28932688,-0.127007403,-0.416858256,-0.443897109,-0.144410751,0.047869912,0.07038946,0.266925442,0.007099087,-0.302796124,0.04635905,-0.007335389,0.593599409,-0.341187888,-0.25964063,0.052733201,0.172296002,1.187884822,0.062498539,1.177098387,1.349251762,-0.958994092,1.378870979,1.539453714,0.40824829,-0.588348405,0.836660027,1.107823419,2.218800785,2.165063509,1.361227819,-1.300887271,-0.114707867,1.58113883,1.961161351,0,0,0,1.127667777,2.319003617,0,0,-0.40824829,0,-0.544331054,0.87811408,0.243332132,0.277350098,-0.512877645,0.567281685,-0.232845158,1.716232661,-0.40824829,-0.811107106,2.449489743,1.58113883,1.154700538,0.40824829,-0.762000762,0,0,-0.632455532,0,1.58066958,-0.063290324,-0.364354127,-0.363890784,0.544480674,1.867248408,1.106196443,2.027570887,2.448883958,0.865596996,0,-0.40834928,-0.632643288,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,0
61692abb0f3acf7a49d91533,10,-0.937447767,-0.669448794,-0.551920439,-0.658896623,-0.597870936,-0.080348383,-0.529957757,-0.617346681,-0.879842668,-0.751902999,-0.492256624,-0.561804052,-0.456293401,0.037114256,-0.026328078,0.048657595,0.341193294,-0.252671492,0.051957503,0.158434741,0.916986029,-0.872001335,-0.45426699,0.026684712,0.158075464,-0.602392743,0.334582197,-1.70454138,-1.72174458,1.330176323,-1.715694424,-1.659128561,0.40824829,-0.588348405,-1.25499004,-1.477097892,-0.693375245,-0.866025404,-1.814970426,-0.886968594,-0.917662935,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,0.40824829,-0.27441065,-0.040555355,2.218800785,-0.186500962,-0.515710623,0.853765578,-0.953462589,-0.40824829,0.324442842,-0.40824829,-0.632455532,1.154700538,1.360827635,-0.762000762,0,0,-0.632455532,0,-0.632643288,-1.386588107,-1.213313645,-1.21260935,-1.360393849,-1.001760115,-1.172289941,-0.811847186,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,-0.935216061,0.407956588,0,-0.40834928,-0.40834928,0,1
61692abb0f3acf7a49d91533,15,-0.823740713,-0.550868146,-0.571281317,-0.667706035,-0.455898012,-0.204027153,-0.50794006,-0.566968554,-0.208942532,0.106207221,-0.257683924,-0.173852174,-0.331540341,0.042230478,0.076951703,0.130208598,-0.148043522,-0.182497007,0.056508605,0.066665623,0.705178798,-0.51312562,-0.135787491,0.06401015,0.11138757,0.548570157,-0.831459702,-0.849054574,-0.968481326,1.19802265,-0.978893138,-1.087953155,-2.449489743,2.157277487,-1.25499004,-0.615457455,0.277350098,-0.866025404,0.453742606,-0.473049917,-1.720618004,-0.632455532,-0.784464541,0,0,0,-0.931551642,-0.632455532,0,0,-0.40824829,0,2.313406979,0.87811408,-0.608330329,-0.693375245,-0.186500962,-0.154713187,-0.232845158,-0.953462589,-0.40824829,1.45999279,-0.40824829,-0.632455532,-0.866025404,-0.544331054,-0.762000762,0,0,-0.632455532,0,1.58066958,0.377808937,1.899537921,0.484827781,1.496917935,0.273354784,-0.716592664,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,1.58066958,0.935216061,2.31283111,0,2.448883958,-0.40834928,0,1
61692abb0f3acf7a49d91533,20,-0.40455202,-0.328909497,-0.251826832,-0.275687182,-0.859183417,-0.756458989,-0.232718845,-0.284851043,-0.783999791,-0.736953344,-0.249306327,-0.261331519,-0.278074744,0.0528901,0.040608492,0.619556989,-0.449439775,-0.403045388,0.035938036,0.288823277,-0.369873508,-0.254860913,-0.410033727,0.042082762,0.233789262,0.808677337,-0.800894026,1.177098387,0.972620135,-0.773082992,0.715749821,0.587494703,0.40824829,0.784464541,1.25499004,1.107823419,-0.693375245,0.144337567,0,0.354787438,-0.114707867,-0.632455532,0.588348405,0,0,0,0.098058068,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.65858556,-1.176105303,-0.693375245,-0.512877645,-1.237705496,-1.319455894,-0.953462589,2.449489743,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-0.544331054,1.016001016,0,0,-0.632455532,0,-0.632643288,-0.651422672,-1.213313645,-0.363890784,0.544480674,0.273354784,-1.172289941,-1.379730801,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,-0.40834928,0,1
61692abb0f3acf7a49d91533,26,-0.633663249,-0.234653085,-0.522879123,-0.597230736,-0.778937852,-0.401913184,-0.535462181,-0.642535745,-0.617047684,-0.464869615,-0.425235852,-0.447700558,-0.269163811,0.085068618,0.100919622,-0.07888851,-0.454968573,-0.302796124,0.078688787,0.267449466,0.850370268,-0.864182604,-0.286180588,0.086338873,0.307941919,0.217853249,0.092088851,0.636790931,0.480101854,0.727645167,0.642069692,0.435181262,0.40824829,-0.588348405,0.836660027,1.107823419,-0.693375245,0.144337567,0,2.010462146,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,2.449489743,0,-0.544331054,1.26228899,-0.324442842,-0.693375245,-0.512877645,-0.876708059,1.397070946,-0.286038777,-0.40824829,1.45999279,-0.40824829,1.58113883,1.154700538,-0.544331054,1.905001905,0,0,1.58113883,0,-0.632643288,0.671875111,0.201618885,-1.21260935,-1.360393849,-1.001760115,1.106196443,-0.243963572,-0.40834928,0.865596996,0,-0.40834928,-0.632643288,1.870432121,-0.544480674,0,-0.40834928,-0.40834928,0,1
61692abb0f3acf7a49d91533,31,-0.833923434,-0.499179146,-0.561600878,-0.65008721,-0.466185905,-0.076225758,-0.414364847,-0.471250113,-0.550576011,-0.288463682,-0.462935036,-0.527573004,-0.385005938,0.099833502,0.145072842,0.694438269,0.207633022,-0.20254686,0.067679201,0.164810824,0.252790565,-0.853293408,-0.303873893,0.161550824,0.518972086,0.022749371,0.313766123,-0.443823982,-0.2731614,-1.303937579,-0.389452109,-0.174072505,0.40824829,-0.588348405,0.418330013,-0.615457455,-0.693375245,-0.866025404,-0.907485213,0.354787438,0.688247202,-0.632455532,-0.784464541,0,0,0,-0.588348405,-0.632455532,0,0,-0.40824829,0,-0.544331054,-1.81111029,2.230544541,-0.693375245,2.424512501,2.01127143,-1.319455894,0.381385036,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,1.360827635,-0.762000762,0,0,1.58113883,0,-0.632643288,1.848139807,0.484605391,1.333546346,-0.407956588,-1.001760115,1.106196443,0.323920043,-0.40834928,0.865596996,0,2.448883958,1.58066958,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
61692abb0f3acf7a49d91533,36,-0.754158784,-0.438368557,-0.532559562,-0.628063679,-0.836550053,-0.476120445,-0.568488727,-0.627422307,-0.763903704,-0.554567548,-0.492256624,-0.577017851,-0.420649669,0.124309998,0.140992868,0.518225227,0.152398408,-0.352920756,0.106830906,0.194246713,0.110648946,0.295757728,-0.436573685,0.18646718,0.255275131,0.035381872,0.309817518,0.006432232,0.161413554,-0.219829477,0.347349178,0.359024541,0.40824829,-0.588348405,-0.836660027,-0.615457455,0.277350098,0.144337567,0.907485213,-0.05913124,1.49120227,1.58113883,0.588348405,0,0,0,1.81407425,0.105409255,0,0,-0.40824829,0,-0.544331054,-0.27441065,-0.324442842,0.277350098,-0.512877645,0.206284249,0.853765578,1.048808848,-0.40824829,-0.811107106,-0.40824829,-0.632455532,-0.866025404,-1.496910398,0.127000127,0,0,-0.632455532,0,-0.632643288,-0.798455759,0.201618885,1.333546346,0.544480674,0.592133509,-0.260895388,0.323920043,-0.40834928,-1.155272031,0,-0.40834928,-0.632643288,0,-0.544480674,0,-0.40834928,2.448883958,0,0
5aec7e89ae13140001fc0cdf,4,0.118161006,0.470749745,-0.353471441,-0.363781306,-0.26865836,0.16288653,-0.529957757,-0.546817303,-0.111553803,0.168995774,-0.395914265,-0.466717807,-0.500848065,-0.031528547,0.041711293,-0.900823185,0.64280021,-0.533369431,-0.012451901,0.056724813,-0.366808382,0.560511013,-0.45426699,-0.014283168,0.108415502,-1.167878778,0.218875571,1.177098387,1.349251762,-0.958994092,1.378870979,1.539453714,0.40824829,-0.588348405,0.836660027,1.107823419,2.218800785,2.165063509,1.361227819,-1.300887271,-0.114707867,1.58113883,1.961161351,0,0,0,1.127667777,2.319003617,0,0,-0.40824829,0,-0.544331054,0.87811408,0.243332132,0.277350098,-0.512877645,0.567281685,-0.232845158,1.716232661,-0.40824829,-0.811107106,2.449489743,1.58113883,1.154700538,0.40824829,-0.762000762,0,0,-0.632455532,0,1.58066958,-0.063290324,-0.364354127,-0.363890784,0.544480674,1.867248408,1.106196443,2.027570887,2.448883958,0.865596996,0,-0.40834928,-0.632643288,-0.935216061,-0.544480674,0,-0.40834928,-0.40834928,0,1
